"pathway","Human_entities","R. norvegicus_entities","M. musculus_entities","D. rerio_entities","C. elegans_entities","D. melanogaster_entities","S. cerevisiae_entities","Human_reactions","R. norvegicus_reactions","M. musculus_reactions","D. rerio_reactions","C. elegans_reactions","D. melanogaster_reactions","S. cerevisiae_reactions"
"R-HSA-426048",13,5,5,5,2,2,1,3,3,3,3,2,2,1
"R-HSA-426117",10,7,7,6,5,3,1,4,4,4,4,2,2,1
"R-HSA-426486",9,9,9,9,6,7,0,5,5,5,5,5,4,0
"R-HSA-426496",7,7,7,7,4,3,0,3,3,3,3,3,2,0
"R-HSA-427359",45,23,21,10,8,5,5,5,5,4,5,4,4,4
"R-HSA-427389",48,28,27,15,9,9,5,4,4,4,4,3,3,3
"R-HSA-427413",80,53,52,39,27,29,27,7,6,6,6,5,5,5
"R-HSA-427589",5,3,3,3,1,0,0,2,2,2,2,1,0,0
"R-HSA-427601",19,9,9,8,1,3,2,6,6,6,6,1,3,1
"R-HSA-427652",7,5,5,5,3,1,1,3,3,3,3,2,1,1
"R-HSA-427975",9,4,4,3,1,2,1,2,2,2,2,1,1,1
"R-HSA-428157",158,78,77,83,42,39,17,65,60,60,61,45,40,24
"R-HSA-428359",13,0,0,0,0,0,0,3,0,0,0,0,0,0
"R-HSA-428540",15,9,10,8,5,5,4,4,4,4,4,4,4,3
"R-HSA-428542",12,0,2,2,1,2,0,5,0,1,1,1,1,0
"R-HSA-428543",12,4,6,6,2,3,1,4,2,4,4,4,4,1
"R-HSA-428559",6,2,2,1,2,2,0,2,2,2,1,2,2,0
"R-HSA-428643",25,9,10,10,5,7,1,9,9,9,9,6,9,2
"R-HSA-428890",10,4,5,5,3,2,1,4,4,4,4,4,4,1
"R-HSA-428930",30,23,24,21,7,6,2,8,8,8,7,7,7,6
"R-HSA-429593",7,2,3,3,1,0,1,3,2,3,3,1,0,1
"R-HSA-429914",65,55,55,53,35,38,33,10,10,10,9,10,10,9
"R-HSA-429947",28,24,24,23,6,9,5,4,4,4,4,4,4,4
"R-HSA-429958",24,16,16,15,15,15,15,3,3,3,2,3,3,2
"R-HSA-430039",21,15,15,15,14,14,13,3,3,3,3,3,3,3
"R-HSA-430116",12,6,8,7,1,1,0,7,6,6,5,1,1,0
"R-HSA-432030",3,2,2,2,1,0,1,2,2,2,2,1,0,1
"R-HSA-432040",53,41,42,41,11,17,5,15,14,14,14,9,11,7
"R-HSA-432047",21,10,10,10,5,4,2,8,6,6,6,6,2,6
"R-HSA-432142",23,14,14,13,3,4,1,9,9,9,9,3,3,1
"R-HSA-432720",43,32,32,30,15,16,10,8,8,8,8,6,6,6
"R-HSA-432722",61,47,50,41,23,24,10,7,7,7,7,6,6,6
"R-HSA-433137",9,5,5,5,3,3,0,5,5,5,5,3,3,0
"R-HSA-433692",14,2,2,2,0,0,0,2,1,1,1,0,0,0
"R-HSA-4341670",8,3,3,3,0,0,1,1,1,1,1,0,0,1
"R-HSA-434313",9,2,2,2,2,1,2,2,1,1,1,1,1,1
"R-HSA-434316",20,8,8,6,2,2,2,6,6,6,6,4,4,4
"R-HSA-435354",18,12,12,8,8,5,2,13,8,8,7,7,4,2
"R-HSA-435368",8,4,4,4,3,2,1,7,4,4,4,3,2,1
"R-HSA-437239",55,28,28,23,12,14,6,14,13,13,12,13,12,8
"R-HSA-438064",96,58,60,58,24,30,13,39,37,37,37,35,37,13
"R-HSA-438066",27,18,18,18,6,8,1,5,5,5,5,5,5,1
"R-HSA-4411364",10,4,4,4,2,2,0,4,4,4,4,4,4,0
"R-HSA-4419969",23,9,9,8,4,5,2,6,5,5,5,4,4,3
"R-HSA-4420097",129,82,83,78,37,37,17,79,74,74,69,50,49,21
"R-HSA-4420332",21,5,5,5,2,3,0,1,1,1,1,1,1,0
"R-HSA-442380",11,8,8,4,5,3,1,6,4,4,3,4,2,1
"R-HSA-442660",51,19,19,16,8,11,0,15,14,14,12,7,9,0
"R-HSA-442720",17,10,10,11,5,8,3,6,6,6,6,6,6,4
"R-HSA-442729",11,6,6,5,3,4,0,10,10,10,10,8,10,0
"R-HSA-442742",39,21,21,21,7,8,3,7,6,6,6,6,6,3
"R-HSA-442755",113,67,69,67,29,35,13,71,69,69,69,67,69,17
"R-HSA-442982",27,14,14,14,3,4,0,2,2,2,2,2,2,0
"R-HSA-444209",29,5,5,3,1,0,0,5,5,5,3,1,0,0
"R-HSA-444257",11,6,6,6,3,3,3,4,3,3,3,3,3,3
"R-HSA-444411",5,3,3,3,1,1,0,5,5,5,5,2,2,0
"R-HSA-444473",11,5,5,4,1,0,0,3,3,3,3,2,0,0
"R-HSA-444821",8,6,8,7,1,4,0,4,4,4,4,1,3,0
"R-HSA-445095",33,10,10,9,6,5,0,4,4,4,4,2,4,0
"R-HSA-445144",25,16,16,16,5,4,7,11,8,8,8,4,3,4
"R-HSA-445355",61,25,28,26,9,13,2,16,14,14,14,9,11,2
"R-HSA-445717",69,48,49,48,16,20,7,25,22,22,22,16,13,14
"R-HSA-445989",55,27,26,27,3,11,3,17,15,15,16,5,15,4
"R-HSA-446107",11,7,7,7,3,3,0,6,6,6,6,6,6,0
"R-HSA-446193",159,69,72,66,32,34,21,63,49,51,50,31,34,23
"R-HSA-446199",24,6,6,6,4,5,5,6,5,5,5,3,4,4
"R-HSA-446203",421,252,260,238,143,153,82,144,118,121,119,86,94,65
"R-HSA-446205",11,3,3,3,2,2,2,3,2,2,2,2,2,2
"R-HSA-446210",29,8,8,8,7,6,4,7,7,7,7,6,6,4
"R-HSA-446219",131,61,61,55,21,23,13,49,40,40,39,20,23,13
"R-HSA-446343",4,3,3,3,1,1,0,2,2,2,2,1,1,0
"R-HSA-446353",19,16,16,14,11,10,0,10,10,10,10,8,9,0
"R-HSA-446388",8,7,7,7,5,6,0,5,5,5,5,3,4,0
"R-HSA-446652",183,115,115,96,48,57,43,92,75,75,66,30,48,28
"R-HSA-446728",95,59,61,56,20,18,0,37,34,35,34,18,17,0
"R-HSA-447038",7,5,5,6,1,2,0,4,3,3,4,1,2,0
"R-HSA-447041",10,7,7,7,1,3,1,5,4,4,4,1,3,1
"R-HSA-447043",9,3,3,4,1,2,0,7,7,7,7,7,4,0
"R-HSA-447115",96,43,41,35,20,17,11,114,94,105,104,27,24,17
"R-HSA-448424",78,48,47,44,16,21,14,35,29,29,29,21,24,17
"R-HSA-448706",12,4,5,3,0,1,0,5,5,5,3,0,1,0
"R-HSA-449147",658,334,336,276,105,117,66,505,433,445,420,125,149,65
"R-HSA-449836",24,18,18,14,5,6,1,17,17,17,14,4,6,1
"R-HSA-450282",35,20,20,20,7,9,5,16,14,14,14,13,13,8
"R-HSA-450294",69,48,47,44,16,21,14,32,29,29,29,21,24,17
"R-HSA-450302",27,13,12,11,4,5,3,5,5,5,5,3,3,3
"R-HSA-450321",26,13,12,12,3,4,4,3,2,2,2,2,2,2
"R-HSA-450341",12,4,4,4,3,3,3,5,4,4,4,3,3,3
"R-HSA-450385",19,15,15,15,13,11,13,6,4,4,4,4,1,3
"R-HSA-450408",56,51,51,49,38,42,35,4,3,3,3,3,3,3
"R-HSA-450513",19,16,16,16,14,13,14,4,4,4,4,4,4,4
"R-HSA-450520",12,6,7,6,1,4,1,7,5,5,5,2,4,2
"R-HSA-450531",93,77,78,74,55,60,51,26,19,19,18,15,14,13
"R-HSA-450604",20,14,14,13,11,11,11,5,3,3,2,2,2,1
"R-HSA-451306",14,10,10,10,4,6,0,4,4,4,4,4,4,0
"R-HSA-451307",5,1,1,1,1,1,0,2,2,2,2,2,2,0
"R-HSA-451308",13,10,10,10,4,6,0,2,2,2,2,2,2,0
"R-HSA-451326",34,29,30,28,8,11,2,6,6,6,6,5,6,1
"R-HSA-451927",47,31,33,28,5,6,1,59,50,50,49,7,10,2
"R-HSA-452723",45,5,5,5,3,3,0,35,30,30,30,30,30,0
"R-HSA-453274",214,166,171,156,74,89,55,80,69,69,67,59,57,47
"R-HSA-453276",92,78,78,74,53,63,51,40,39,39,39,34,39,39
"R-HSA-453279",174,121,124,119,81,94,66,101,99,99,99,93,94,55
"R-HSA-4549349",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4549356",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4549380",3,0,1,1,1,1,1,1,0,1,1,1,1,1
"R-HSA-4551295",3,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-4551638",62,47,48,42,27,36,6,15,15,15,15,15,15,15
"R-HSA-456926",36,30,31,29,10,9,4,16,16,16,16,15,13,11
"R-HSA-4570464",51,38,39,35,22,33,4,4,4,4,4,4,4,4
"R-HSA-4570571",2,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-4608870",66,59,59,56,39,43,32,7,7,7,7,5,5,1
"R-HSA-4615885",50,36,38,36,27,34,8,8,8,8,8,8,8,8
"R-HSA-4641257",57,52,52,49,35,42,32,8,8,8,8,6,8,2
"R-HSA-4641258",57,53,53,51,39,41,33,7,7,7,7,6,6,4
"R-HSA-4641262",33,22,22,22,10,12,2,7,7,7,7,7,7,7
"R-HSA-4641263",22,14,15,12,2,4,0,6,6,6,6,3,3,0
"R-HSA-4641265",16,4,3,3,2,1,0,7,5,5,5,5,5,0
"R-HSA-4655427",16,14,14,12,1,6,1,3,3,3,3,3,3,3
"R-HSA-4687000",6,1,1,1,1,1,0,4,4,4,4,4,4,0
"R-HSA-4717374",5,3,3,3,0,0,0,1,1,1,1,0,0,0
"R-HSA-4719360",5,3,3,3,0,0,0,1,1,1,1,0,0,0
"R-HSA-4719377",5,3,3,3,0,0,0,1,1,1,1,0,0,0
"R-HSA-4720454",4,1,1,1,1,1,1,2,2,2,2,2,2,2
"R-HSA-4720475",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4720489",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4724289",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4724325",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4755510",11,8,8,8,2,5,2,5,5,5,5,5,5,5
"R-HSA-4755579",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4755583",3,1,1,1,0,1,1,1,1,1,1,0,1,1
"R-HSA-4755609",4,2,2,2,2,2,2,1,1,1,1,1,1,1
"R-HSA-4791275",38,23,22,15,6,7,2,16,12,11,11,9,9,8
"R-HSA-4793950",4,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-4793952",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-4793953",3,0,1,1,0,0,0,1,0,1,1,0,0,0
"R-HSA-4793954",2,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-480985",9,2,2,1,2,2,1,3,2,2,1,2,2,1
"R-HSA-4839726",258,168,177,140,60,76,21,85,84,84,78,60,54,27
"R-HSA-4839735",15,10,10,10,4,5,2,2,1,1,1,1,1,1
"R-HSA-4839743",16,11,11,11,5,6,2,4,4,4,4,4,4,4
"R-HSA-4839744",14,10,10,10,4,5,2,2,1,1,1,1,1,1
"R-HSA-4839748",15,10,10,10,4,5,2,2,1,1,1,1,1,1
"R-HSA-499943",80,25,26,24,15,15,8,33,28,30,29,22,23,15
"R-HSA-500657",23,20,21,19,4,6,2,2,2,2,2,1,2,1
"R-HSA-500753",24,3,3,3,3,3,1,7,7,7,7,7,7,3
"R-HSA-500792",608,398,408,341,65,46,1,217,211,212,191,61,48,1
"R-HSA-5083625",20,11,12,5,4,3,0,1,1,1,1,1,1,0
"R-HSA-5083627",4,2,2,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-5083628",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5083629",4,3,3,3,1,3,0,1,1,1,1,1,1,0
"R-HSA-5083630",6,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5083632",21,3,4,2,2,2,0,1,1,1,1,1,1,0
"R-HSA-5083633",4,3,3,3,1,3,0,1,1,1,1,1,1,0
"R-HSA-5083635",39,11,11,8,4,6,0,1,1,1,1,1,1,0
"R-HSA-5083636",20,11,12,5,3,2,0,1,1,1,1,1,1,0
"R-HSA-5099900",20,14,14,12,7,8,4,5,5,5,5,5,5,3
"R-HSA-512988",50,29,30,24,8,11,2,38,33,34,29,14,18,2
"R-HSA-5140745",13,12,12,11,5,6,3,2,2,2,2,2,2,1
"R-HSA-5173105",133,102,108,84,28,37,0,27,27,27,19,7,14,0
"R-HSA-5173214",41,36,39,33,11,16,0,2,2,2,2,2,2,0
"R-HSA-5205647",31,21,21,21,10,12,7,15,13,13,13,13,12,8
"R-HSA-5205685",22,17,17,17,7,9,3,8,8,8,8,8,8,3
"R-HSA-5210891",22,5,5,4,4,3,2,20,8,8,6,6,5,4
"R-HSA-5213460",46,23,23,21,5,11,1,34,24,24,18,12,13,2
"R-HSA-5218859",77,43,42,36,15,18,6,57,40,39,33,19,19,3
"R-HSA-5218900",14,7,7,8,0,1,0,3,3,3,3,0,2,0
"R-HSA-5218920",46,23,23,21,15,12,9,15,15,15,15,15,15,7
"R-HSA-5218921",31,12,12,12,5,7,3,12,9,9,9,7,8,2
"R-HSA-5221030",13,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-5223345",36,25,25,18,7,6,4,13,12,12,11,7,6,4
"R-HSA-5250913",80,53,53,40,26,26,20,7,7,7,7,6,6,6
"R-HSA-5250924",62,40,40,28,20,19,17,3,3,3,3,3,3,3
"R-HSA-5250941",89,57,55,43,29,31,29,12,11,10,11,9,9,9
"R-HSA-5250955",9,1,1,1,0,1,0,5,1,1,1,0,1,0
"R-HSA-5250958",11,3,3,3,1,1,0,5,4,4,4,3,1,0
"R-HSA-5250968",12,1,1,1,0,0,0,5,1,1,1,0,0,0
"R-HSA-5250971",7,3,3,3,1,1,0,5,2,2,2,1,1,0
"R-HSA-5250981",9,1,1,1,0,1,0,5,1,1,1,0,1,0
"R-HSA-5250982",6,1,1,1,0,1,0,5,1,1,1,0,1,0
"R-HSA-5250989",7,2,2,2,0,1,0,5,4,4,4,0,1,0
"R-HSA-5250992",8,1,1,1,0,0,0,5,1,1,1,0,0,0
"R-HSA-525793",32,23,24,24,7,13,4,14,14,14,14,10,13,8
"R-HSA-5260271",42,13,16,12,0,5,0,15,12,14,15,0,15,0
"R-HSA-5263617",9,1,1,1,1,1,0,2,2,2,2,2,2,0
"R-HSA-532668",57,19,19,19,14,15,2,18,9,9,9,8,9,4
"R-HSA-5334118",36,16,15,4,3,2,2,7,7,7,7,7,7,7
"R-HSA-5336415",10,6,6,5,4,4,2,5,5,5,5,5,5,2
"R-HSA-5339562",60,18,18,15,10,9,4,66,29,29,26,15,16,6
"R-HSA-5339700",3,1,0,1,0,0,0,1,1,0,1,0,0,0
"R-HSA-5339716",15,9,9,9,3,4,2,1,1,1,1,1,1,1
"R-HSA-5339717",6,5,5,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5340573",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5340588",8,4,4,2,1,0,0,1,1,1,1,1,0,0
"R-HSA-5357609",4,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5357769",32,12,13,13,2,3,0,17,16,16,16,5,14,0
"R-HSA-5357786",14,12,12,11,2,3,0,3,3,3,3,1,2,0
"R-HSA-5357801",238,168,169,154,77,85,50,198,172,172,165,88,120,20
"R-HSA-5357905",41,30,30,26,3,10,0,17,17,17,17,4,12,0
"R-HSA-5357956",30,23,23,19,3,7,0,5,5,5,5,3,5,0
"R-HSA-5358346",72,59,59,57,39,45,33,15,12,12,12,7,11,3
"R-HSA-5358351",168,135,134,127,72,91,42,82,68,68,66,47,59,22
"R-HSA-5358493",15,6,6,5,5,5,5,4,3,3,2,3,3,3
"R-HSA-5358508",23,12,13,13,9,9,8,17,16,17,17,14,17,17
"R-HSA-5358565",22,11,12,12,9,9,8,10,9,10,10,10,10,10
"R-HSA-5358606",22,11,12,12,8,8,7,9,8,9,9,6,9,9
"R-HSA-5358747",16,10,10,10,4,5,2,1,1,1,1,1,1,1
"R-HSA-5358749",16,10,10,10,4,5,2,1,1,1,1,1,1,1
"R-HSA-5358751",16,11,11,11,5,6,2,1,1,1,1,1,1,1
"R-HSA-5358752",16,10,10,10,4,5,2,1,1,1,1,1,1,1
"R-HSA-5362517",73,40,39,32,19,17,9,22,22,22,18,13,11,5
"R-HSA-5362768",61,51,51,49,38,41,32,6,5,5,5,5,5,1
"R-HSA-5362798",8,3,3,3,0,1,0,5,3,3,3,0,2,0
"R-HSA-5365859",41,20,20,14,12,9,5,11,11,11,9,7,6,4
"R-HSA-5368286",96,83,85,84,77,82,0,4,3,3,3,3,3,0
"R-HSA-5368287",102,87,89,88,81,86,0,17,13,13,13,13,13,0
"R-HSA-5368598",5,2,2,2,1,0,0,2,2,2,2,2,0,0
"R-HSA-5387390",64,52,52,50,38,42,32,7,6,6,6,5,6,1
"R-HSA-5389840",94,84,86,85,78,83,0,8,5,5,5,5,5,0
"R-HSA-5419276",94,86,88,87,80,85,0,5,5,5,5,5,5,0
"R-HSA-5423599",5,5,5,5,3,4,4,6,6,6,6,4,6,6
"R-HSA-5423646",49,17,17,14,5,8,1,18,11,11,8,2,4,1
"R-HSA-5467333",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5467337",14,10,10,10,4,5,2,1,1,1,1,1,1,1
"R-HSA-5467340",14,10,10,10,4,5,2,1,1,1,1,1,1,1
"R-HSA-5467343",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5467345",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5467348",14,10,10,10,4,5,2,1,1,1,1,1,1,1
"R-HSA-549127",36,7,8,5,5,3,0,9,9,9,8,6,6,0
"R-HSA-549132",48,11,12,8,6,7,0,12,12,12,10,7,9,0
"R-HSA-5545483",2,2,2,2,2,2,2,1,1,1,1,1,1,1
"R-HSA-5545619",3,2,2,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-556833",1446,595,603,564,263,271,120,965,751,751,695,435,426,196
"R-HSA-5576886",20,18,18,18,9,5,1,2,2,2,2,2,2,1
"R-HSA-5576890",10,8,8,2,1,0,0,4,4,4,1,1,0,0
"R-HSA-5576891",147,98,100,91,35,27,7,33,33,33,29,22,22,9
"R-HSA-5576892",34,10,10,10,6,4,1,2,2,2,2,2,2,1
"R-HSA-5576893",21,14,14,10,4,2,0,3,3,3,3,2,2,0
"R-HSA-5576894",8,7,7,7,3,3,0,1,1,1,1,1,1,0
"R-HSA-5578749",81,55,55,42,36,40,15,5,5,5,5,5,5,2
"R-HSA-5578768",18,11,13,12,6,5,2,6,6,6,5,3,3,1
"R-HSA-5578775",64,46,46,44,12,12,4,17,17,17,17,12,13,6
"R-HSA-5578995",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5578996",6,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-5578997",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5578998",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5578999",5,2,2,2,2,2,0,1,1,1,1,1,1,0
"R-HSA-5579000",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579002",4,1,1,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-5579004",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579005",5,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5579006",5,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5579007",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579009",7,1,1,0,0,0,0,3,3,3,0,0,0,0
"R-HSA-5579010",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579011",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579012",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579013",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579014",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579015",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579016",4,1,1,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-5579017",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579019",6,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5579020",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579021",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579022",3,0,0,1,1,1,0,1,0,0,1,1,1,0
"R-HSA-5579024",6,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5579026",9,4,4,4,2,3,2,1,1,1,1,1,1,1
"R-HSA-5579027",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579028",7,1,1,1,0,0,0,3,3,3,3,0,0,0
"R-HSA-5579029",87,33,33,30,16,16,6,38,36,36,30,15,14,5
"R-HSA-5579030",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579031",2,2,2,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579032",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5601884",31,13,13,14,11,12,11,15,3,3,9,1,2,1
"R-HSA-5602358",42,13,16,12,0,5,0,15,12,14,15,0,15,0
"R-HSA-5602410",1,0,0,1,0,1,0,1,0,0,1,0,1,0
"R-HSA-5602415",2,1,1,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-5602498",26,9,11,6,0,2,0,2,2,2,2,0,2,0
"R-HSA-5602566",2,0,1,2,0,1,0,1,0,1,1,0,1,0
"R-HSA-5602571",3,0,1,2,0,1,0,1,0,1,1,0,1,0
"R-HSA-5602636",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5602680",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5603027",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5603029",8,3,3,3,0,2,0,2,2,2,2,0,2,0
"R-HSA-5603037",5,1,1,1,0,1,0,2,2,2,2,0,2,0
"R-HSA-5603041",27,9,11,6,0,2,0,2,2,2,2,0,2,0
"R-HSA-5607761",66,55,54,51,39,45,36,9,8,8,8,3,8,3
"R-HSA-5607763",18,10,10,9,4,6,0,6,6,6,6,6,6,0
"R-HSA-5607764",120,86,85,78,46,57,40,45,37,37,34,14,23,8
"R-HSA-5609974",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5609975",37,15,15,15,8,8,7,15,15,15,15,7,7,6
"R-HSA-5609976",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5609977",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5609978",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-561048",12,4,4,3,1,4,0,3,3,3,2,1,3,0
"R-HSA-5610780",62,56,55,54,38,44,36,6,6,6,6,4,5,4
"R-HSA-5610783",62,56,55,54,40,47,37,5,5,5,5,5,5,4
"R-HSA-5610785",62,56,55,54,40,46,37,5,5,5,5,5,5,4
"R-HSA-5610787",124,104,103,98,60,72,40,32,27,27,27,23,25,15
"R-HSA-5617472",116,47,50,37,26,26,17,43,31,31,31,31,31,31
"R-HSA-5617833",210,168,178,157,78,59,27,50,42,50,50,50,39,31
"R-HSA-5619035",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619036",4,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619037",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619039",3,1,1,0,1,0,0,1,1,1,0,1,0,0
"R-HSA-5619040",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619041",4,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5619042",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619043",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619044",14,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619045",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619046",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619047",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619048",3,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5619049",4,2,2,2,2,1,0,1,1,1,1,1,1,0
"R-HSA-5619050",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619052",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619053",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619054",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619055",4,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619056",3,0,0,1,1,1,1,1,0,0,1,1,1,1
"R-HSA-5619058",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619060",6,2,2,2,2,1,0,1,1,1,1,1,1,0
"R-HSA-5619061",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619062",7,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619063",8,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619066",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619067",7,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619068",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619070",9,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5619071",3,1,1,0,0,1,0,1,1,1,0,0,1,0
"R-HSA-5619072",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619073",3,1,0,1,1,0,0,1,1,0,1,1,0,0
"R-HSA-5619076",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619077",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619078",2,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619079",2,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619081",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619083",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619084",99,72,72,70,47,51,37,23,22,22,22,13,15,11
"R-HSA-5619085",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619087",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619088",2,1,1,0,0,1,0,1,1,1,0,0,1,0
"R-HSA-5619089",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619092",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619094",16,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619095",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619096",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619097",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619098",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619099",3,2,3,3,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619101",3,1,1,0,0,1,0,1,1,1,0,0,1,0
"R-HSA-5619102",185,88,89,79,45,53,10,65,62,61,55,28,30,10
"R-HSA-5619104",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619107",36,26,26,24,20,24,1,1,1,1,1,1,1,1
"R-HSA-5619108",10,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619109",3,1,1,1,0,0,0,1,1,1,1,0,0,0
