"pathway","Human_entities","R. norvegicus_entities","M. musculus_entities","D. rerio_entities","C. elegans_entities","D. melanogaster_entities","S. cerevisiae_entities","Human_reactions","R. norvegicus_reactions","M. musculus_reactions","D. rerio_reactions","C. elegans_reactions","D. melanogaster_reactions","S. cerevisiae_reactions"
"R-HSA-426048",13,5,5,3,2,2,2,3,3,3,3,2,2,2
"R-HSA-426117",10,7,7,1,4,3,0,4,4,4,1,2,2,0
"R-HSA-426486",9,8,8,1,5,6,0,5,5,5,3,5,4,0
"R-HSA-426496",7,7,7,0,4,3,0,3,3,3,0,3,2,0
"R-HSA-427359",44,21,19,4,8,8,7,5,5,4,4,4,5,5
"R-HSA-427389",47,26,25,6,8,8,6,4,4,4,3,3,3,3
"R-HSA-427413",79,50,50,19,30,30,27,7,6,6,5,5,5,5
"R-HSA-427589",5,3,3,1,1,0,0,2,2,2,1,1,0,0
"R-HSA-427601",19,9,9,5,5,3,2,6,6,6,4,3,3,1
"R-HSA-427652",7,5,5,3,2,1,1,3,3,3,2,2,1,1
"R-HSA-427975",9,4,4,2,2,1,1,2,2,2,1,1,1,1
"R-HSA-428157",221,92,91,46,46,37,17,80,75,74,35,56,49,19
"R-HSA-428359",13,0,0,0,0,0,0,3,0,0,0,0,0,0
"R-HSA-428540",15,9,10,5,6,5,3,4,4,4,4,4,4,1
"R-HSA-428542",12,0,2,1,2,4,0,5,0,1,2,2,4,0
"R-HSA-428543",12,4,6,3,2,3,1,4,2,4,2,4,4,1
"R-HSA-428559",6,2,2,0,2,2,1,2,2,2,0,2,2,1
"R-HSA-428643",25,9,10,9,7,8,1,9,8,9,8,8,9,2
"R-HSA-428890",10,4,5,1,2,2,1,4,4,4,1,4,4,1
"R-HSA-428930",30,21,24,16,7,10,2,8,8,8,8,7,7,6
"R-HSA-429593",7,3,3,1,1,0,1,3,3,3,1,1,0,1
"R-HSA-429914",67,53,53,27,36,32,33,10,10,10,7,10,10,9
"R-HSA-429947",30,22,22,15,6,4,7,4,4,4,4,4,4,4
"R-HSA-429958",24,16,16,0,16,15,14,3,3,3,0,3,3,2
"R-HSA-430039",21,15,15,12,14,13,12,3,3,3,3,3,3,3
"R-HSA-430116",12,7,8,6,1,1,0,9,7,8,8,1,1,0
"R-HSA-432030",3,2,2,1,2,0,1,2,2,2,1,2,0,1
"R-HSA-432040",53,39,41,25,11,22,5,15,14,14,13,9,11,7
"R-HSA-432047",21,11,10,6,5,4,2,8,6,6,6,6,2,6
"R-HSA-432142",23,13,13,6,3,3,1,9,9,9,5,3,3,1
"R-HSA-432720",43,33,32,22,15,16,8,8,8,8,8,6,6,6
"R-HSA-432722",61,51,50,18,23,25,5,7,7,7,6,6,6,6
"R-HSA-433137",9,5,5,3,2,3,0,5,5,5,3,2,3,0
"R-HSA-433692",14,6,6,1,4,5,0,2,2,2,1,2,2,0
"R-HSA-4341670",8,3,3,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-434313",9,2,2,2,1,1,1,2,1,1,1,1,1,1
"R-HSA-434316",20,8,8,2,1,4,1,6,6,6,4,4,4,4
"R-HSA-435354",16,10,11,4,6,6,4,13,8,9,5,8,5,5
"R-HSA-435368",6,3,3,1,2,1,2,7,5,5,2,4,2,3
"R-HSA-437239",55,28,28,16,15,13,8,14,13,13,13,13,13,11
"R-HSA-438064",96,59,59,28,28,28,11,39,37,37,22,25,26,10
"R-HSA-438066",27,18,18,10,7,8,0,5,5,5,5,5,5,0
"R-HSA-4411364",10,4,4,4,2,2,0,4,4,4,4,4,4,0
"R-HSA-4419969",23,8,8,4,4,4,2,6,5,5,4,4,4,3
"R-HSA-4420097",129,81,83,48,39,41,17,79,74,74,55,47,42,21
"R-HSA-4420332",21,5,5,3,2,3,0,1,1,1,1,1,1,0
"R-HSA-442380",11,7,8,3,4,5,2,6,3,4,3,4,3,2
"R-HSA-442660",51,19,19,11,7,11,0,15,14,14,10,6,8,0
"R-HSA-442720",17,10,9,8,4,7,3,6,6,6,6,6,6,4
"R-HSA-442729",11,6,6,2,2,3,0,10,10,10,3,3,5,0
"R-HSA-442742",39,21,21,10,6,7,3,7,6,6,5,6,6,3
"R-HSA-442755",113,68,68,31,34,33,11,71,69,69,35,56,58,12
"R-HSA-442982",27,14,14,7,3,4,0,2,2,2,2,2,2,0
"R-HSA-444209",29,4,5,1,0,0,0,5,4,5,1,0,0,0
"R-HSA-444257",11,6,6,2,2,2,3,4,3,3,2,3,3,3
"R-HSA-444411",5,3,3,3,2,1,0,5,5,5,5,4,2,0
"R-HSA-444473",11,4,5,0,1,0,0,3,3,3,0,2,0,0
"R-HSA-444821",8,6,8,5,0,3,0,4,4,4,3,0,2,0
"R-HSA-445095",33,10,10,2,6,6,1,4,4,4,2,2,4,2
"R-HSA-445144",25,16,16,10,4,4,6,11,8,8,5,2,2,4
"R-HSA-445355",61,26,28,6,13,11,2,16,14,14,10,7,10,2
"R-HSA-445717",69,47,48,29,16,25,7,25,22,22,20,17,13,14
"R-HSA-445989",55,27,27,15,5,10,4,17,15,15,15,7,13,6
"R-HSA-446107",11,7,7,1,3,3,0,6,6,6,1,6,6,0
"R-HSA-446193",167,70,72,48,34,34,21,63,49,51,40,34,33,21
"R-HSA-446199",24,6,6,6,4,5,5,6,5,5,5,3,4,4
"R-HSA-446203",431,253,260,152,147,154,86,144,119,121,102,90,94,66
"R-HSA-446205",11,3,3,2,2,2,2,3,2,2,2,2,2,2
"R-HSA-446210",29,7,8,5,6,7,5,7,6,7,4,6,6,4
"R-HSA-446219",139,59,61,42,23,23,13,49,38,40,33,23,22,11
"R-HSA-446343",4,3,3,3,1,1,0,2,2,2,2,1,1,0
"R-HSA-446353",19,16,16,8,11,11,1,10,10,10,7,8,9,1
"R-HSA-446388",8,7,7,2,5,6,0,5,5,5,2,3,4,0
"R-HSA-446652",183,117,119,68,49,56,44,92,83,83,55,34,46,29
"R-HSA-446728",126,71,74,33,26,28,1,70,53,56,40,36,43,3
"R-HSA-447038",7,5,5,2,1,2,0,4,3,3,1,1,2,0
"R-HSA-447041",10,7,7,3,1,2,0,5,4,4,3,1,2,0
"R-HSA-447043",9,3,3,0,1,2,0,7,7,7,0,7,4,0
"R-HSA-447115",96,42,43,28,18,17,9,114,95,110,73,57,24,13
"R-HSA-448424",78,47,47,29,23,21,11,35,29,29,25,23,23,14
"R-HSA-448706",12,6,6,2,0,1,0,5,5,5,2,0,1,0
"R-HSA-449147",658,346,352,187,110,114,68,505,447,462,361,185,144,58
"R-HSA-449836",24,17,17,9,4,3,3,17,17,17,12,3,3,1
"R-HSA-450282",35,20,20,13,10,9,6,16,14,14,12,12,12,8
"R-HSA-450294",69,47,47,29,23,21,11,32,29,29,25,23,23,14
"R-HSA-450302",27,12,12,8,5,5,1,5,5,5,5,5,3,1
"R-HSA-450321",26,12,12,7,5,4,1,3,2,2,2,2,2,1
"R-HSA-450341",12,4,4,3,3,3,3,5,4,4,4,4,4,3
"R-HSA-450385",19,15,15,4,13,10,12,6,4,4,4,3,1,3
"R-HSA-450408",56,49,51,43,38,41,34,4,3,3,3,3,3,3
"R-HSA-450513",19,16,16,3,14,12,13,4,4,4,2,4,4,4
"R-HSA-450520",12,7,7,1,1,4,1,7,5,5,1,2,4,2
"R-HSA-450531",93,76,78,50,55,58,49,26,19,19,13,14,14,13
"R-HSA-450604",20,14,14,3,12,11,11,5,3,3,3,2,2,1
"R-HSA-451306",14,10,10,2,1,7,0,4,4,4,2,2,4,0
"R-HSA-451307",5,1,1,0,0,1,0,2,2,2,0,0,2,0
"R-HSA-451308",13,10,10,2,1,7,0,2,2,2,2,2,2,0
"R-HSA-451326",34,27,30,13,5,14,1,6,6,6,3,3,6,1
"R-HSA-451927",47,34,36,19,8,6,0,59,50,50,48,18,10,0
"R-HSA-452723",45,5,5,3,3,4,0,35,30,30,28,32,33,0
"R-HSA-453274",214,166,169,88,75,87,56,80,69,69,67,57,52,47
"R-HSA-453276",92,75,78,50,53,62,51,40,39,39,39,34,39,39
"R-HSA-453279",174,122,124,78,79,92,65,101,99,99,73,93,94,44
"R-HSA-4549349",3,1,1,0,1,1,1,1,1,1,0,1,1,1
"R-HSA-4549356",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4549380",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4551295",3,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-4551638",62,48,48,14,13,37,22,15,15,15,15,15,15,15
"R-HSA-456926",36,28,31,20,10,13,4,16,16,16,16,15,13,11
"R-HSA-4570464",51,39,39,11,9,32,21,4,4,4,4,4,4,4
"R-HSA-4570571",2,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-4608870",66,57,59,51,39,43,32,7,7,7,7,5,5,2
"R-HSA-4615885",50,38,38,9,13,33,25,8,8,8,8,8,8,8
"R-HSA-4641257",57,50,52,43,36,41,32,8,8,8,8,8,8,4
"R-HSA-4641258",57,51,53,44,37,41,33,7,7,7,6,6,6,5
"R-HSA-4641262",33,22,22,14,11,11,2,7,7,7,6,7,7,7
"R-HSA-4641263",22,15,15,11,4,4,1,6,6,6,6,5,3,3
"R-HSA-4641265",16,4,3,2,1,1,0,7,5,5,5,5,5,0
"R-HSA-4655427",16,14,14,8,1,5,1,3,3,3,3,3,3,3
"R-HSA-4687000",6,1,1,1,1,1,0,4,4,4,4,4,4,0
"R-HSA-4717374",5,3,3,3,0,0,0,1,1,1,1,0,0,0
"R-HSA-4719360",5,3,3,3,0,0,0,1,1,1,1,0,0,0
"R-HSA-4719377",5,3,3,3,0,0,0,1,1,1,1,0,0,0
"R-HSA-4720454",4,1,1,0,1,1,1,2,2,2,0,2,2,2
"R-HSA-4720475",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4720489",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4724289",3,1,1,0,1,1,1,1,1,1,0,1,1,1
"R-HSA-4724325",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4755510",12,9,9,6,3,6,2,6,6,6,6,6,6,6
"R-HSA-4755579",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4755583",3,1,1,1,0,1,1,1,1,1,1,0,1,1
"R-HSA-4755609",4,2,2,2,2,2,2,1,1,1,1,1,1,1
"R-HSA-4791275",38,22,22,8,7,5,2,16,12,11,9,9,8,8
"R-HSA-4793950",4,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-4793952",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-4793953",3,0,1,1,0,0,0,1,0,1,1,0,0,0
"R-HSA-4793954",2,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-480985",9,2,2,2,2,2,1,3,2,2,2,2,2,1
"R-HSA-4839726",254,179,181,56,59,88,40,85,84,84,63,61,69,49
"R-HSA-4839735",15,10,10,5,4,4,2,2,1,1,1,1,1,1
"R-HSA-4839743",16,11,11,6,5,5,2,4,4,4,4,4,4,4
"R-HSA-4839744",14,10,10,5,4,4,2,2,1,1,1,1,1,1
"R-HSA-4839748",15,10,10,5,4,4,2,2,1,1,1,1,1,1
"R-HSA-499943",80,25,26,20,15,13,12,33,28,30,29,24,24,22
"R-HSA-500657",23,18,21,11,4,8,1,2,2,2,1,1,2,1
"R-HSA-500753",24,3,3,1,3,3,1,7,7,7,2,7,7,3
"R-HSA-500792",609,394,409,199,57,56,2,217,211,212,128,55,54,2
"R-HSA-5083625",20,10,12,1,3,2,0,1,1,1,1,1,1,0
"R-HSA-5083627",4,1,2,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-5083628",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5083629",4,3,3,3,1,3,0,1,1,1,1,1,1,0
"R-HSA-5083630",6,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5083632",21,3,4,0,2,2,0,1,1,1,0,1,1,0
"R-HSA-5083633",4,3,3,3,1,3,0,1,1,1,1,1,1,0
"R-HSA-5083635",39,11,11,2,3,7,0,1,1,1,1,1,1,0
"R-HSA-5083636",20,10,12,1,3,1,0,1,1,1,1,1,1,0
"R-HSA-5099900",20,14,14,7,7,8,6,5,5,5,5,5,5,3
"R-HSA-512988",50,32,33,17,10,11,2,38,35,35,29,29,18,2
"R-HSA-5140745",13,12,12,8,6,6,5,2,2,2,2,2,2,1
"R-HSA-5173105",133,103,108,36,22,31,0,27,27,27,17,7,12,0
"R-HSA-5173214",41,39,39,7,7,13,0,2,2,2,2,2,2,0
"R-HSA-5205647",31,20,21,11,10,11,8,15,13,13,12,13,12,8
"R-HSA-5205685",22,16,17,9,7,8,5,8,8,8,7,8,8,3
"R-HSA-5210891",22,5,5,3,2,1,2,20,8,8,5,4,1,4
"R-HSA-5213460",45,24,24,13,3,11,2,29,24,24,16,9,17,7
"R-HSA-5218859",76,44,45,25,11,18,8,52,40,40,30,11,19,9
"R-HSA-5218900",12,7,7,3,0,1,0,2,2,2,2,0,2,0
"R-HSA-5218920",46,22,23,13,14,13,7,15,15,15,15,11,8,7
"R-HSA-5218921",31,12,12,5,3,7,4,12,9,9,5,3,8,3
"R-HSA-5221030",13,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-5223345",36,25,25,10,7,6,5,13,12,12,6,7,6,5
"R-HSA-5250913",79,52,52,14,28,25,21,7,7,7,6,6,6,6
"R-HSA-5250924",61,39,39,11,23,20,18,3,3,3,3,3,3,3
"R-HSA-5250941",88,54,53,19,32,34,30,12,11,10,9,9,10,10
"R-HSA-5250955",9,2,1,1,1,1,0,5,4,1,1,1,1,0
"R-HSA-5250958",11,3,3,3,3,2,0,5,4,4,4,4,4,0
"R-HSA-5250968",12,2,1,1,0,0,1,5,4,1,1,0,0,1
"R-HSA-5250971",7,3,3,2,1,0,2,5,2,2,2,1,0,2
"R-HSA-5250981",9,2,1,1,1,1,0,5,4,1,1,1,1,0
"R-HSA-5250982",6,1,1,1,1,1,0,5,1,1,1,1,1,0
"R-HSA-5250989",7,2,2,2,2,2,0,5,4,4,4,4,4,0
"R-HSA-5250992",8,1,1,1,0,0,1,5,1,1,1,0,0,1
"R-HSA-525793",32,23,23,19,10,12,3,14,14,14,14,12,13,8
"R-HSA-5260271",42,17,16,7,0,4,0,15,14,14,15,0,11,0
"R-HSA-5263617",9,1,1,0,1,0,0,2,2,2,0,2,0,0
"R-HSA-532668",57,19,19,16,14,15,4,18,9,9,9,9,9,7
"R-HSA-5334118",35,14,13,3,3,3,3,7,7,7,7,7,7,7
"R-HSA-5336415",10,6,6,3,4,3,2,5,5,5,2,5,5,2
"R-HSA-5339562",60,19,18,11,10,6,6,66,38,29,22,21,17,10
"R-HSA-5339700",3,1,0,0,0,0,0,1,1,0,0,0,0,0
"R-HSA-5339716",15,9,9,4,3,3,2,1,1,1,1,1,1,1
"R-HSA-5339717",6,4,5,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5340573",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5340588",8,4,4,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-5357609",4,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5357769",32,14,14,6,1,3,0,17,16,16,12,2,13,0
"R-HSA-5357786",26,22,22,10,5,7,1,3,3,3,3,2,3,2
"R-HSA-5357801",238,168,172,107,67,81,53,193,171,172,148,46,93,29
"R-HSA-5357905",54,34,35,14,8,13,2,41,41,41,37,25,31,24
"R-HSA-5357956",33,24,24,10,4,6,1,5,5,5,5,3,5,2
"R-HSA-5358346",72,57,59,49,39,45,32,15,12,12,10,7,11,2
"R-HSA-5358351",168,131,133,88,72,92,39,82,68,68,57,48,59,23
"R-HSA-5358493",15,2,6,3,5,5,5,4,2,3,1,3,3,3
"R-HSA-5358508",23,12,13,6,11,10,10,17,17,17,16,17,17,17
"R-HSA-5358565",22,12,12,6,11,10,9,10,10,10,9,10,10,10
"R-HSA-5358606",22,11,12,5,10,9,9,9,9,9,8,9,9,9
"R-HSA-5358747",16,10,10,5,4,4,2,1,1,1,1,1,1,1
"R-HSA-5358749",16,10,10,5,4,4,2,1,1,1,1,1,1,1
"R-HSA-5358751",16,11,11,6,5,5,2,1,1,1,1,1,1,1
"R-HSA-5358752",16,10,10,5,4,4,2,1,1,1,1,1,1,1
"R-HSA-5362517",73,38,40,24,24,15,11,22,22,22,18,16,10,5
"R-HSA-5362768",61,49,51,43,38,41,32,6,5,5,5,5,5,2
"R-HSA-5362798",8,3,3,2,0,1,0,5,3,3,2,0,2,0
"R-HSA-5365859",41,19,20,14,11,7,7,11,11,11,9,7,5,4
"R-HSA-5368286",96,82,85,67,78,83,3,4,3,3,3,3,3,3
"R-HSA-5368287",102,86,89,69,82,87,3,17,13,13,13,13,13,13
"R-HSA-5368598",5,2,2,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-5387390",64,50,52,43,38,42,32,7,6,6,5,5,6,2
"R-HSA-5389840",94,83,86,68,79,84,3,8,5,5,5,5,5,5
"R-HSA-5419276",94,85,88,68,81,86,3,5,5,5,5,5,5,5
"R-HSA-5423599",5,4,5,3,4,4,5,6,6,6,6,6,6,6
"R-HSA-5423646",49,17,16,7,2,6,1,18,11,11,6,2,4,1
"R-HSA-5467333",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5467337",14,10,10,5,4,4,2,1,1,1,1,1,1,1
"R-HSA-5467340",14,10,10,5,4,4,2,1,1,1,1,1,1,1
"R-HSA-5467343",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5467345",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5467348",14,10,10,5,4,4,2,1,1,1,1,1,1,1
"R-HSA-549127",36,8,8,5,4,6,0,9,9,9,8,7,7,0
"R-HSA-549132",48,12,12,7,7,10,0,12,12,12,10,9,9,0
"R-HSA-5545483",2,2,2,1,2,2,2,1,1,1,1,1,1,1
"R-HSA-5545619",3,2,2,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-556833",1508,608,615,324,270,270,127,981,764,765,515,437,442,249
"R-HSA-5576886",20,18,18,9,9,5,1,2,2,2,2,2,2,1
"R-HSA-5576890",10,7,7,0,1,0,0,4,4,4,0,1,0,0
"R-HSA-5576891",147,98,99,32,34,29,5,33,33,33,14,20,23,5
"R-HSA-5576892",34,10,10,1,5,4,0,2,2,2,1,2,2,0
"R-HSA-5576893",21,13,13,0,4,3,0,3,3,3,0,2,2,0
"R-HSA-5576894",8,7,7,3,4,3,0,1,1,1,1,1,1,0
"R-HSA-5578749",80,53,53,14,23,41,33,5,5,5,2,5,5,2
"R-HSA-5578768",18,12,13,4,4,5,2,6,6,6,1,2,3,1
"R-HSA-5578775",64,46,46,16,12,13,2,17,17,17,9,11,14,3
"R-HSA-5578995",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5578996",6,1,1,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-5578997",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5578998",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5578999",5,2,2,0,2,2,0,1,1,1,0,1,1,0
"R-HSA-5579000",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579002",4,1,1,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-5579004",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579005",5,0,1,0,0,0,0,1,0,1,0,0,0,0
"R-HSA-5579006",5,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5579007",5,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5579009",7,1,1,0,0,0,0,3,3,3,0,0,0,0
"R-HSA-5579010",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579011",5,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5579012",5,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5579013",5,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5579014",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579015",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579016",4,1,1,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-5579017",5,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5579019",6,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579020",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579021",5,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5579022",3,0,0,0,0,1,0,1,0,0,0,0,1,0
"R-HSA-5579024",6,1,1,1,0,0,1,1,1,1,1,0,0,1
"R-HSA-5579026",9,4,4,4,2,3,2,1,1,1,1,1,1,1
"R-HSA-5579027",5,1,1,0,1,0,0,1,1,1,0,1,0,0
"R-HSA-5579028",7,1,1,1,0,0,0,3,3,3,3,0,0,0
"R-HSA-5579029",87,32,33,18,11,12,6,38,35,36,17,9,10,5
"R-HSA-5579030",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579031",2,2,2,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579032",2,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5601884",31,12,13,11,11,12,11,15,3,3,9,1,2,1
"R-HSA-5602358",42,17,16,7,0,4,0,15,14,14,15,0,11,0
"R-HSA-5602410",1,0,0,1,0,0,0,1,0,0,1,0,0,0
"R-HSA-5602415",2,1,1,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5602498",26,11,11,1,0,2,0,2,2,2,2,0,2,0
"R-HSA-5602566",2,1,1,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5602571",3,1,1,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5602636",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5602680",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5603027",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5603029",8,3,3,2,0,2,0,2,2,2,2,0,2,0
"R-HSA-5603037",5,2,1,2,0,1,0,2,2,2,2,0,2,0
"R-HSA-5603041",27,11,11,1,0,2,0,2,2,2,2,0,2,0
"R-HSA-5607761",66,53,54,44,38,45,35,9,8,8,8,3,8,3
"R-HSA-5607763",18,10,10,0,3,6,0,6,6,6,0,5,5,0
"R-HSA-5607764",120,83,84,52,44,57,38,45,37,37,17,13,22,8
"R-HSA-5609974",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5609975",37,15,15,14,7,9,8,15,15,15,14,6,8,7
"R-HSA-5609976",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5609977",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5609978",3,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-561048",12,4,4,2,3,4,0,3,3,3,2,2,2,0
"R-HSA-5610780",62,54,55,47,38,44,36,6,6,6,6,4,5,4
"R-HSA-5610783",62,54,55,47,40,47,37,5,5,5,5,5,5,4
"R-HSA-5610785",62,54,55,47,40,46,37,5,5,5,5,5,5,4
"R-HSA-5610787",124,102,102,67,62,75,39,32,27,27,23,23,25,15
"R-HSA-5617472",116,47,50,26,26,28,22,43,31,31,31,31,31,31
"R-HSA-5617833",209,172,177,34,79,62,19,50,50,50,39,50,39,31
"R-HSA-5619035",3,0,1,1,1,1,0,1,0,1,1,1,1,0
"R-HSA-5619036",4,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619037",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619039",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619040",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619041",4,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5619042",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619043",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619044",14,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619045",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619046",2,1,1,0,1,0,0,1,1,1,0,1,0,0
"R-HSA-5619047",4,1,1,0,1,0,0,1,1,1,0,1,0,0
"R-HSA-5619048",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619049",4,2,2,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619050",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619052",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619053",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619054",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619055",4,1,1,0,0,1,0,1,1,1,0,0,1,0
"R-HSA-5619056",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619058",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619060",6,2,2,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619061",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619062",7,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619063",8,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619066",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619067",7,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619068",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619070",9,2,2,0,2,2,0,1,1,1,0,1,1,0
"R-HSA-5619071",3,1,1,0,1,0,0,1,1,1,0,1,0,0
"R-HSA-5619072",4,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5619073",3,1,0,0,1,0,1,1,1,0,0,1,0,1
"R-HSA-5619076",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619077",4,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5619078",2,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5619079",2,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619081",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619083",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619084",99,68,72,47,48,50,35,23,21,22,9,15,15,6
"R-HSA-5619085",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619087",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619088",2,1,1,0,0,1,0,1,1,1,0,0,1,0
"R-HSA-5619089",4,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619092",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619094",16,1,1,0,1,0,0,1,1,1,0,1,0,0
"R-HSA-5619095",5,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619096",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619097",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619098",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619099",3,2,3,3,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619101",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619102",185,91,92,40,35,52,26,65,63,63,37,29,27,9
"R-HSA-5619104",4,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5619107",36,27,26,2,7,24,19,1,1,1,1,1,1,1
"R-HSA-5619108",10,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619109",3,1,1,1,0,0,0,1,1,1,1,0,0,0
