"pathway","Human_entities","R. norvegicus_entities","M. musculus_entities","D. rerio_entities","C. elegans_entities","D. melanogaster_entities","S. cerevisiae_entities","Human_reactions","R. norvegicus_reactions","M. musculus_reactions","D. rerio_reactions","C. elegans_reactions","D. melanogaster_reactions","S. cerevisiae_reactions"
"R-HSA-426048",13,5,5,5,2,2,2,3,3,3,3,2,2,2
"R-HSA-426117",10,7,7,6,4,2,1,3,3,3,3,2,1,1
"R-HSA-426486",9,9,9,9,6,7,0,5,5,5,5,5,5,0
"R-HSA-426496",7,7,7,7,4,3,0,3,3,3,3,3,3,0
"R-HSA-427359",45,20,21,9,9,8,7,5,5,5,4,5,5,5
"R-HSA-427389",48,25,26,15,12,7,6,4,4,4,4,3,3,3
"R-HSA-427413",80,50,52,38,28,29,28,7,6,6,6,5,5,5
"R-HSA-427589",5,3,3,3,1,0,0,2,2,2,2,1,0,0
"R-HSA-427601",19,9,9,8,5,3,2,6,6,6,6,4,3,2
"R-HSA-427652",7,5,5,5,3,1,0,3,3,3,3,2,1,0
"R-HSA-427975",9,4,4,3,1,2,1,2,2,2,2,1,1,1
"R-HSA-428157",158,82,82,82,46,36,14,64,61,61,60,47,37,16
"R-HSA-428359",13,0,0,0,0,0,0,3,0,0,0,0,0,0
"R-HSA-428540",15,9,10,8,5,5,4,4,4,4,4,4,4,3
"R-HSA-428542",12,1,3,3,2,4,0,5,2,3,3,3,4,0
"R-HSA-428543",12,4,6,6,2,3,1,4,2,4,4,4,4,1
"R-HSA-428559",6,2,2,1,2,2,0,2,2,2,1,2,2,0
"R-HSA-428643",25,9,10,10,6,6,3,9,9,9,9,7,8,3
"R-HSA-428890",10,4,5,5,2,2,1,4,4,4,4,4,4,1
"R-HSA-428930",30,22,23,21,6,7,2,8,8,8,7,7,7,6
"R-HSA-429593",7,2,3,3,1,0,1,3,2,3,3,1,0,1
"R-HSA-429914",65,55,55,53,36,37,31,10,10,10,9,10,10,9
"R-HSA-429947",28,24,24,23,6,9,5,4,4,4,4,4,4,4
"R-HSA-429958",24,16,16,15,16,15,14,3,3,3,2,3,3,2
"R-HSA-430039",21,15,15,15,14,13,12,3,3,3,3,3,3,3
"R-HSA-430116",12,6,8,7,2,1,0,7,6,6,5,5,1,0
"R-HSA-432030",3,2,2,2,1,0,1,2,2,2,2,1,0,1
"R-HSA-432040",53,40,41,40,12,22,5,15,14,14,14,10,10,7
"R-HSA-432047",21,10,10,10,5,2,2,8,6,6,6,6,2,6
"R-HSA-432142",23,14,14,12,3,3,1,9,9,9,9,2,2,1
"R-HSA-432720",43,32,32,30,13,16,9,8,8,8,8,6,6,6
"R-HSA-432722",61,47,50,42,19,20,10,7,7,7,7,6,6,6
"R-HSA-433137",9,5,5,5,2,2,0,5,5,5,5,2,2,0
"R-HSA-433692",14,6,6,6,3,3,0,2,2,2,2,2,2,0
"R-HSA-4341670",8,3,3,3,1,1,0,1,1,1,1,1,1,0
"R-HSA-434313",9,2,2,2,1,0,1,2,1,1,1,1,0,1
"R-HSA-434316",20,8,8,7,1,2,1,5,5,5,5,4,4,4
"R-HSA-435354",18,12,12,8,9,5,3,13,8,8,7,7,5,3
"R-HSA-435368",8,4,4,4,3,1,2,7,4,4,4,3,1,2
"R-HSA-437239",55,28,28,21,12,14,10,14,13,13,13,13,13,11
"R-HSA-438064",96,52,53,49,22,26,12,39,36,36,28,34,35,13
"R-HSA-438066",27,17,17,16,6,8,0,5,5,5,5,5,5,0
"R-HSA-4411364",10,4,4,4,3,2,0,4,4,4,4,4,4,0
"R-HSA-4419969",23,10,10,8,6,5,1,6,5,5,5,4,4,2
"R-HSA-4420097",129,83,84,79,34,38,17,79,74,74,71,48,50,19
"R-HSA-4420332",21,5,5,5,1,2,0,1,1,1,1,1,1,0
"R-HSA-442380",11,8,8,4,6,4,1,6,4,4,3,4,4,1
"R-HSA-442660",51,19,19,17,11,14,0,15,14,14,12,8,10,0
"R-HSA-442720",17,10,10,10,5,8,3,6,6,6,6,6,6,4
"R-HSA-442729",11,6,6,4,3,4,1,10,10,10,6,8,10,2
"R-HSA-442742",39,16,16,15,6,5,1,7,5,5,5,5,4,1
"R-HSA-442755",113,61,62,58,27,32,12,71,68,68,60,66,67,16
"R-HSA-442982",27,13,13,12,3,3,0,2,2,2,2,2,2,0
"R-HSA-444209",29,5,5,3,0,0,0,5,5,5,3,0,0,0
"R-HSA-444257",11,2,2,2,2,1,1,4,2,2,2,2,1,1
"R-HSA-444411",5,3,3,3,2,1,0,5,5,5,5,3,2,0
"R-HSA-444473",11,5,4,3,0,0,0,3,3,3,3,0,0,0
"R-HSA-444821",8,6,8,6,2,3,0,4,4,4,4,2,2,0
"R-HSA-445095",33,26,27,20,5,6,1,4,4,4,4,2,4,2
"R-HSA-445144",25,16,16,16,6,6,5,11,8,8,8,4,4,3
"R-HSA-445355",49,22,25,18,9,7,1,11,9,9,6,7,7,1
"R-HSA-445717",69,47,48,47,16,23,7,25,22,22,22,17,12,14
"R-HSA-445989",40,17,16,16,2,4,2,5,5,5,5,2,3,2
"R-HSA-446107",11,9,10,6,3,3,0,6,6,6,6,6,6,0
"R-HSA-446193",159,69,72,69,34,38,21,63,49,51,51,34,37,22
"R-HSA-446199",24,6,6,6,4,5,6,6,5,5,5,3,4,5
"R-HSA-446203",421,251,258,236,141,148,89,144,118,121,120,90,97,68
"R-HSA-446205",11,3,3,3,2,2,2,3,2,2,2,2,2,2
"R-HSA-446210",29,8,8,8,7,6,4,7,7,7,7,6,6,4
"R-HSA-446219",131,61,61,58,23,27,13,49,40,40,40,23,26,12
"R-HSA-446343",4,3,3,3,1,2,0,2,2,2,2,1,1,0
"R-HSA-446353",19,17,17,15,11,12,1,10,10,10,10,8,9,1
"R-HSA-446388",8,7,7,7,5,6,0,5,5,5,5,3,4,0
"R-HSA-446652",168,105,105,87,47,53,42,80,65,65,61,28,34,25
"R-HSA-446728",95,62,65,54,20,21,1,37,34,35,35,22,20,3
"R-HSA-447038",7,5,5,6,1,2,0,4,3,3,4,1,2,0
"R-HSA-447041",10,7,7,7,0,4,1,5,4,4,4,0,3,1
"R-HSA-447043",9,3,3,4,1,2,0,7,7,7,7,7,4,0
"R-HSA-447115",96,41,41,34,18,16,10,114,91,109,104,57,23,14
"R-HSA-448424",78,45,44,39,19,19,9,35,29,29,28,24,22,12
"R-HSA-448706",12,4,5,4,0,0,0,5,5,5,5,0,0,0
"R-HSA-449147",645,324,323,264,111,116,66,493,420,438,420,158,136,56
"R-HSA-449836",24,18,18,17,7,6,2,17,17,17,17,4,6,1
"R-HSA-450282",35,19,19,17,9,9,4,16,14,14,13,13,12,4
"R-HSA-450294",69,45,44,39,19,19,9,32,29,29,28,24,22,12
"R-HSA-450302",27,13,12,11,4,4,2,5,5,5,5,5,3,3
"R-HSA-450321",26,13,12,12,4,4,2,3,2,2,2,2,2,1
"R-HSA-450341",12,4,4,3,3,3,2,5,4,4,3,3,4,2
"R-HSA-450385",19,15,15,15,12,11,12,6,4,4,4,1,1,3
"R-HSA-450408",56,50,49,48,41,43,36,4,3,3,3,3,3,3
"R-HSA-450513",19,16,16,16,13,13,13,4,4,4,4,3,4,4
"R-HSA-450520",12,6,7,6,1,6,1,7,5,5,5,2,4,2
"R-HSA-450531",93,76,76,73,57,63,51,26,19,19,18,12,14,13
"R-HSA-450604",20,14,14,13,13,11,11,5,3,3,2,3,2,1
"R-HSA-451306",14,10,10,9,3,6,0,4,4,4,4,2,2,0
"R-HSA-451307",5,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-451308",13,10,10,9,3,6,0,2,2,2,2,2,2,0
"R-HSA-451326",34,28,29,26,7,12,1,6,6,6,6,3,3,1
"R-HSA-451927",47,34,33,27,7,6,1,59,50,50,49,9,10,2
"R-HSA-452723",45,5,5,5,3,3,0,35,30,30,30,30,30,0
"R-HSA-453274",214,167,171,150,75,89,55,80,69,69,67,54,58,52
"R-HSA-453276",92,77,77,72,59,65,52,40,39,39,39,39,39,39
"R-HSA-453279",174,122,123,118,80,96,69,101,99,99,99,87,94,64
"R-HSA-4549349",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4549356",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4549380",3,0,1,1,1,1,1,1,0,1,1,1,1,1
"R-HSA-4551295",3,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-4551638",62,47,48,42,25,35,21,15,15,15,15,15,15,15
"R-HSA-456926",36,29,30,29,11,10,3,15,15,15,15,15,13,11
"R-HSA-4570464",51,38,39,35,22,32,20,4,4,4,4,4,4,4
"R-HSA-4570571",2,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-4608870",66,59,58,55,42,45,33,7,7,7,7,5,5,1
"R-HSA-4615885",50,36,38,35,26,33,24,8,8,8,8,8,8,8
"R-HSA-4641257",57,52,51,48,40,43,34,8,8,8,8,8,8,6
"R-HSA-4641258",57,53,52,50,41,42,35,7,7,7,7,6,6,4
"R-HSA-4641262",33,23,23,20,12,12,2,7,7,7,7,7,7,7
"R-HSA-4641263",22,14,14,10,3,4,1,6,6,6,6,4,4,1
"R-HSA-4641265",16,4,4,4,1,1,0,7,5,5,5,5,5,0
"R-HSA-4655427",16,14,14,12,1,6,1,3,3,3,3,3,3,3
"R-HSA-4687000",6,1,1,1,1,1,0,4,4,4,4,4,4,0
"R-HSA-4717374",5,3,3,3,0,3,0,1,1,1,1,0,1,0
"R-HSA-4719360",5,3,3,3,0,3,0,1,1,1,1,0,1,0
"R-HSA-4719377",5,3,3,3,0,3,0,1,1,1,1,0,1,0
"R-HSA-4720454",4,1,1,1,1,1,1,2,2,2,2,2,2,2
"R-HSA-4720475",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4720489",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4724289",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4724325",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4755510",11,8,8,8,1,3,2,5,5,5,5,5,5,5
"R-HSA-4755579",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4755583",3,1,1,1,0,1,1,1,1,1,1,0,1,1
"R-HSA-4755609",4,2,2,2,2,2,2,1,1,1,1,1,1,1
"R-HSA-4791275",38,23,23,14,7,8,3,16,12,12,11,9,10,9
"R-HSA-4793950",4,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-4793952",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-4793953",3,0,1,1,0,0,0,1,0,1,1,0,0,0
"R-HSA-4793954",2,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-480985",9,2,2,2,2,2,1,3,2,2,2,2,2,1
"R-HSA-4839726",258,167,181,139,65,76,56,85,84,84,78,61,53,58
"R-HSA-4839735",15,10,10,9,5,5,2,2,1,1,1,1,1,1
"R-HSA-4839743",16,11,11,10,6,6,2,4,4,4,4,4,4,4
"R-HSA-4839744",14,10,10,9,5,5,2,2,1,1,1,1,1,1
"R-HSA-4839748",15,10,10,9,5,5,2,2,1,1,1,1,1,1
"R-HSA-499943",80,25,26,24,15,13,10,33,28,30,29,24,21,17
"R-HSA-500657",23,19,20,18,4,6,1,2,2,2,2,1,1,1
"R-HSA-500753",24,3,3,3,2,3,1,6,6,6,6,3,6,3
"R-HSA-500792",606,391,401,337,61,53,1,187,181,182,167,45,42,1
"R-HSA-5083625",20,11,12,5,3,3,0,1,1,1,1,1,1,0
"R-HSA-5083627",4,2,2,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-5083628",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5083629",4,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5083630",6,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5083632",21,3,3,2,2,2,0,1,1,1,1,1,1,0
"R-HSA-5083633",4,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5083635",39,11,11,8,3,5,0,1,1,1,1,1,1,0
"R-HSA-5083636",20,11,12,5,2,2,0,1,1,1,1,1,1,0
"R-HSA-5099900",20,14,14,12,7,9,5,5,5,5,5,5,5,3
"R-HSA-512988",50,32,31,24,10,11,2,38,34,34,29,16,18,2
"R-HSA-5140745",13,12,12,11,5,6,4,2,2,2,2,2,2,1
"R-HSA-5173105",133,100,105,82,26,29,0,27,27,27,19,8,11,0
"R-HSA-5173214",41,36,39,32,8,12,0,2,2,2,2,2,2,0
"R-HSA-5205647",31,20,19,19,10,11,7,15,12,12,12,13,12,8
"R-HSA-5205685",22,16,15,15,7,8,4,8,7,7,7,8,8,3
"R-HSA-5210891",22,5,5,3,3,3,1,20,8,8,5,5,5,1
"R-HSA-5213460",46,23,22,18,3,9,1,34,24,24,15,5,13,2
"R-HSA-5218859",77,43,42,35,11,17,6,57,40,40,30,11,19,4
"R-HSA-5218900",14,7,7,6,0,1,0,3,3,3,2,0,2,0
"R-HSA-5218920",46,23,23,20,14,13,9,15,15,15,15,15,15,7
"R-HSA-5218921",31,12,12,11,5,9,3,12,9,9,8,7,9,2
"R-HSA-5221030",13,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-5223345",36,25,25,19,7,5,5,13,12,12,10,6,5,5
"R-HSA-5250913",80,51,53,41,29,25,21,7,7,7,7,6,6,6
"R-HSA-5250924",62,38,40,29,21,21,18,3,3,3,3,3,3,3
"R-HSA-5250941",89,54,56,41,31,33,31,12,11,11,10,10,10,10
"R-HSA-5250955",9,1,1,1,1,0,0,5,1,1,1,1,0,0
"R-HSA-5250958",11,3,3,3,3,0,0,5,4,4,4,4,0,0
"R-HSA-5250968",12,1,1,1,1,1,1,5,1,1,1,1,1,1
"R-HSA-5250971",7,3,3,3,2,2,1,5,2,2,2,2,2,1
"R-HSA-5250981",9,1,1,1,1,0,0,5,1,1,1,1,0,0
"R-HSA-5250982",6,1,1,1,1,0,0,5,1,1,1,1,0,0
"R-HSA-5250989",7,2,2,2,2,0,0,5,4,4,4,4,0,0
"R-HSA-5250992",8,1,1,1,1,1,1,5,1,1,1,1,1,1
"R-HSA-525793",32,23,25,25,8,12,2,14,14,14,14,11,12,8
"R-HSA-5260271",42,13,16,9,0,4,0,15,12,14,15,0,9,0
"R-HSA-5263617",9,1,1,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-532668",57,19,17,17,15,14,7,18,9,9,9,9,9,5
"R-HSA-5334118",36,13,14,4,4,3,3,7,7,7,7,7,7,7
"R-HSA-5336415",10,6,6,5,3,2,2,5,5,5,5,5,2,2
"R-HSA-5339562",60,18,18,14,11,7,4,66,29,29,25,25,11,6
"R-HSA-5339700",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5339716",15,9,9,8,4,4,2,1,1,1,1,1,1,1
"R-HSA-5339717",6,5,5,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5340573",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5340588",8,4,4,2,1,1,0,1,1,1,1,1,1,0
"R-HSA-5357609",4,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5357769",32,11,12,10,2,3,0,17,16,16,16,5,14,0
"R-HSA-5357786",14,12,12,11,2,3,0,3,3,3,3,1,2,0
"R-HSA-5357801",238,168,168,147,72,85,51,197,172,172,158,77,110,23
"R-HSA-5357905",41,30,29,26,3,7,0,17,17,17,15,3,12,0
"R-HSA-5357956",30,23,23,21,2,5,0,5,5,5,5,2,5,0
"R-HSA-5358346",72,59,57,54,42,46,37,15,12,12,12,7,11,5
"R-HSA-5358351",168,134,132,119,75,97,47,82,68,68,66,51,61,25
"R-HSA-5358493",15,6,6,5,5,5,5,4,3,3,2,3,3,3
"R-HSA-5358508",23,12,13,13,10,10,10,17,16,17,17,17,17,17
"R-HSA-5358565",22,11,12,12,10,10,9,10,9,10,10,10,10,10
"R-HSA-5358606",22,11,12,12,9,9,9,9,8,9,9,9,9,9
"R-HSA-5358747",16,10,10,9,5,5,2,1,1,1,1,1,1,1
"R-HSA-5358749",16,10,10,9,5,5,2,1,1,1,1,1,1,1
"R-HSA-5358751",16,11,11,10,6,6,2,1,1,1,1,1,1,1
"R-HSA-5358752",16,10,10,9,5,5,2,1,1,1,1,1,1,1
"R-HSA-5362517",73,40,40,33,19,14,10,21,21,21,17,13,9,5
"R-HSA-5362768",61,51,49,47,41,42,37,6,5,5,5,5,5,5
"R-HSA-5362798",8,3,3,3,0,1,0,5,3,3,3,0,2,0
"R-HSA-5365859",41,20,20,15,12,7,6,11,11,11,9,7,5,4
"R-HSA-5368286",96,83,85,84,77,81,0,4,3,3,3,3,3,0
"R-HSA-5368287",102,87,89,88,81,85,0,17,13,13,13,13,13,0
"R-HSA-5368598",5,2,2,2,1,0,0,2,2,2,2,2,0,0
"R-HSA-5387390",64,52,50,48,41,43,37,7,6,6,6,5,6,5
"R-HSA-5389840",94,84,86,85,78,82,0,8,5,5,5,5,5,0
"R-HSA-5419276",94,86,88,87,80,84,0,5,5,5,5,5,5,0
"R-HSA-5423599",5,5,5,5,4,4,5,6,6,6,6,6,6,6
"R-HSA-5423646",49,18,16,15,4,6,1,18,11,11,9,2,4,1
"R-HSA-5467333",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5467337",14,10,10,9,5,5,2,1,1,1,1,1,1,1
"R-HSA-5467340",14,10,10,9,5,5,2,1,1,1,1,1,1,1
"R-HSA-5467343",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5467345",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5467348",14,10,10,9,5,5,2,1,1,1,1,1,1,1
"R-HSA-549127",36,7,9,5,7,5,0,9,9,9,6,9,7,0
"R-HSA-549132",48,11,13,8,9,8,0,12,12,12,8,11,9,0
"R-HSA-5545483",2,2,2,2,2,2,2,1,1,1,1,1,1,1
"R-HSA-5545619",3,2,2,1,0,1,1,1,1,1,1,0,1,1
"R-HSA-556833",1446,597,622,560,271,255,117,955,744,744,678,433,409,237
"R-HSA-5576886",20,18,18,18,11,5,1,2,2,2,2,2,2,1
"R-HSA-5576890",9,7,7,3,0,0,0,2,2,2,2,0,0,0
"R-HSA-5576891",138,114,116,103,41,27,5,27,27,27,27,20,19,5
"R-HSA-5576892",34,29,29,24,6,5,0,2,2,2,2,2,2,0
"R-HSA-5576893",17,14,14,10,4,3,0,2,2,2,2,1,1,0
"R-HSA-5576894",8,7,7,7,4,3,0,1,1,1,1,1,1,0
"R-HSA-5578749",81,52,54,42,37,41,32,5,5,5,5,5,5,2
"R-HSA-5578768",13,9,11,11,4,5,2,4,4,4,4,1,1,1
"R-HSA-5578775",64,46,46,41,18,11,2,16,16,16,16,14,13,3
"R-HSA-5578995",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5578996",6,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-5578997",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5578998",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5578999",5,2,2,2,2,2,0,1,1,1,1,1,1,0
"R-HSA-5579000",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579002",4,1,1,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-5579004",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579005",5,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5579006",5,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5579007",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579009",7,1,1,0,0,0,0,3,3,3,0,0,0,0
"R-HSA-5579010",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579011",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579012",5,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5579013",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579014",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579015",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579016",4,1,1,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-5579017",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579019",6,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5579020",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579021",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579022",3,0,0,1,1,1,0,1,0,0,1,1,1,0
"R-HSA-5579024",6,1,1,1,0,0,1,1,1,1,1,0,0,1
"R-HSA-5579026",9,4,4,4,2,3,2,1,1,1,1,1,1,1
"R-HSA-5579027",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579028",7,1,1,1,0,0,0,3,3,3,3,0,0,0
"R-HSA-5579029",87,33,33,28,12,13,6,38,36,36,28,11,11,5
"R-HSA-5579030",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5579031",2,2,2,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5579032",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5601884",31,14,14,14,11,12,11,15,9,9,9,1,2,1
"R-HSA-5602358",42,13,16,9,0,4,0,15,12,14,15,0,9,0
"R-HSA-5602410",1,0,0,1,0,0,0,1,0,0,1,0,0,0
"R-HSA-5602415",2,1,1,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5602498",26,9,11,4,0,3,0,2,2,2,2,0,2,0
"R-HSA-5602566",2,0,1,1,0,0,0,1,0,1,1,0,0,0
"R-HSA-5602571",3,0,1,1,0,0,0,1,0,1,1,0,0,0
"R-HSA-5602636",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5602680",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5603027",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5603029",8,2,2,2,0,0,0,2,2,2,2,0,0,0
"R-HSA-5603037",5,1,1,1,0,1,0,2,2,2,2,0,2,0
"R-HSA-5603041",27,9,11,4,0,3,0,2,2,2,2,0,2,0
"R-HSA-5607761",66,54,53,50,40,45,36,9,8,8,8,3,8,3
"R-HSA-5607763",18,10,10,8,4,6,3,6,6,6,5,6,6,3
"R-HSA-5607764",120,85,84,72,48,57,41,45,37,37,31,14,23,11
"R-HSA-5609974",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5609975",37,15,15,15,8,11,7,15,15,15,15,7,10,6
"R-HSA-5609976",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5609977",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5609978",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-561048",12,4,4,3,2,3,0,3,3,3,2,2,2,0
"R-HSA-5610780",62,55,54,53,42,46,37,6,6,6,6,6,6,4
"R-HSA-5610783",62,55,54,53,43,48,38,5,5,5,5,5,5,4
"R-HSA-5610785",62,55,54,53,43,47,38,5,5,5,5,5,5,4
"R-HSA-5610787",124,103,102,92,64,80,41,32,27,27,27,25,26,15
"R-HSA-5617472",116,45,50,38,25,27,22,43,31,31,31,31,31,31
"R-HSA-5617833",210,170,182,151,79,81,30,50,42,50,50,50,41,32
"R-HSA-5619035",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619036",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619037",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619039",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619040",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619041",4,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5619042",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619043",2,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619044",14,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619045",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619046",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619047",4,1,1,1,1,0,1,1,1,1,1,1,0,1
"R-HSA-5619048",3,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5619049",4,2,2,2,2,1,0,1,1,1,1,1,1,0
"R-HSA-5619050",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619052",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619053",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619054",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619055",4,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619056",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619058",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619060",6,2,2,2,2,1,0,1,1,1,1,1,1,0
"R-HSA-5619061",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619062",7,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619063",8,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619066",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619067",7,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619068",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619070",9,2,2,2,2,1,0,1,1,1,1,1,1,0
"R-HSA-5619071",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619072",4,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619073",3,1,1,1,0,0,1,1,1,1,1,0,0,1
"R-HSA-5619076",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619077",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619078",2,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619079",2,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619081",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619083",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619084",99,72,71,69,50,52,40,22,21,21,21,12,14,10
"R-HSA-5619085",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5619087",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619088",2,1,1,0,1,0,0,1,1,1,0,1,0,0
"R-HSA-5619089",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619092",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619094",16,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619095",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619096",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5619097",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619098",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619099",3,2,3,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619101",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5619102",185,91,93,81,52,48,25,65,64,64,56,34,27,9
"R-HSA-5619104",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619107",36,26,27,24,19,23,18,1,1,1,1,1,1,1
"R-HSA-5619108",10,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5619109",3,1,1,1,0,0,0,1,1,1,1,0,0,0
