"interpro_id","family_names","hierarchy_level","family_branch"
"IPR020236","Uncharacterised protein family YebF",2,2420
"IPR025605","OST-HTH/LOTUS domain",1,2421
"IPR037978","TDRD7, third LOTUS domain",2,2421
"IPR037982","TDRD5, second LOTUS domain",2,2421
"IPR025609","Lsm14-like, N-terminal",1,2422
"IPR034107","Lsm16, N-terminal",2,2422
"IPR025664","Stage III sporulation protein AC/AD family",1,2423
"IPR009570","Stage III sporulation protein AC",2,2423
"IPR014211","Stage III sporulation protein AD",2,2423
"IPR025669","AAA domain",1,2424
"IPR005702","Exopolysaccharide synthesis protein",2,2424
"IPR025700","L-lysine 6-monooxygenase/L-ornithine 5-monooxygenase",1,2425
"IPR031043","Putative histamine N-monooxygenase",2,2425
"IPR025766","ADD domain",1,2426
"IPR040552","DNMT3, cysteine rich ADD domain",2,2426
"IPR030488","DNA (cytosine-5)-methyltransferase 3B, ADD domain",3,2426
"IPR044108","DNA (cytosine-5)-methyltransferase 3A, ADD domain",3,2426
"IPR041430","ATRX, ADD domain",2,2426
"IPR025799","Protein arginine N-methyltransferase",1,2427
"IPR007857","Protein arginine N-methyltransferase PRMT5",2,2427
"IPR014644","Protein arginine N-methyltransferase PRMT7",2,2427
"IPR025804","Poxvirus/kinetoplastid-type cap-specific nucleoside 2-O-methyltransferase",1,2428
"IPR030375","Poxvirus cap-specific nucleoside 2-O-methyltransferase",2,2428
"IPR025835","Thiopurine S-methyltransferase",1,2429
"IPR022474","Thiopurine S-methyltransferase, Se/Te detoxification",2,2429
"IPR025929","Insulin-induced protein family",1,2430
"IPR009904","Insulin-induced gene 1 protein",2,2430
"IPR025955","Type-IV secretion system protein TraC/Conjugative transfer ATPase",1,2431
"IPR014117","Type-IV secretion system protein TraC",2,2431
"IPR022303","Conjugative transfer ATPase",2,2431
"IPR025962","SdpI/YhfL protein family",1,2432
"IPR026272","Immunity protein SdpI",2,2432
"IPR025981","Ribosomal RNA aminoglycoside-resistance methyltransferase",1,2433
"IPR010769","Ribosomal RNA aminoglycoside-resistance methyltransferase, Gram-negative bacteria",2,2433
"IPR025990","Cysteine-rich CPXCG protein",1,2434
"IPR017143","Uncharacterised conserved protein UCP037225",2,2434
"IPR025993","Ceramide glucosyltransferase",1,2435
"IPR017835","Hopanoid biosynthesis associated glycosyltransferase, HpnI",2,2435
"IPR025997","Periplasmic binding protein",1,2436
"IPR044085","D-galactose-binding periplasmic protein MglB-like, PBP domain",2,2436
"IPR026010","Nucleoporin NSP1/NUP62",1,2437
"IPR033072","Nuclear pore glycoprotein p62, metazoa",2,2437
"IPR026030","Purine-cytosine permease Fcy2/21/22",1,2438
"IPR030175","Vitamin B6 transporter Tpn1",2,2438
"IPR026040","Hydroxypyruvate isomerase-like",1,2439
"IPR017643","Hydroxypyruvate isomerase",2,2439
"IPR026045","Ferric binding protein",1,2440
"IPR017663","ABC transport system, 1-aminoethylphosphonate-binding protein, putative",2,2440
"IPR026046","UbiA prenyltransferase domain containing protein 1",1,2441
"IPR004657","1,4-dihydroxy-2-naphthoate octaprenyltransferase",2,2441
"IPR011937","2-carboxy-1,4-naphthoquinone phytyltransferase",2,2441
"IPR026054","Nuclear pore complex protein",1,2442
"IPR026090","Nuclear pore protein POM121",2,2442
"IPR026057","PC-Esterase",1,2443
"IPR029962","Trichome birefringence-like family",2,2443
"IPR029963","Xyloglucan O-acetyltransferase 1",3,2443
"IPR029964","Protein trichome berefringence-like 7",3,2443
"IPR029965","Protein trichome birefringence-like 6",3,2443
"IPR029966","Protein trichome birefringence-like 12",3,2443
"IPR029967","Protein trichome birefringence-like 2",3,2443
"IPR029968","Protein trichome birefringence-like 13",3,2443
"IPR029969","Protein trichome birefringence-like 16",3,2443
"IPR029970","Protein trichome birefringence-like 5",3,2443
"IPR029971","Protein trichome birefringence-like 34",3,2443
"IPR029972","Protein trichome birefringence-like 3/8",3,2443
"IPR029975","Xyloglucan O-acetyltransferase 2",3,2443
"IPR029977","Protein trichome birefringence-like 8-9",3,2443
"IPR029979","Xylan O-acetyltransferase 1",3,2443
"IPR029981","PMR5",3,2443
"IPR029983","Protein trichome birefringence-like 17/18",3,2443
"IPR029985","Protein trichome birefringence-like 25/26",3,2443
"IPR029986","Protein trichome birefringence-like 37/38",3,2443
"IPR029988","Protein trichome birefringence-like 32/46",3,2443
"IPR029989","Trichome birefringence/trichome birefringence-like 4",3,2443
"IPR026058","LIPIN family",1,2444
"IPR028794","Phosphatidate phosphatase LPIN1",2,2444
"IPR026074","Microtubule associated protein 1",1,2445
"IPR015656","Microtubule associated protein 1A",2,2445
"IPR027321","Microtubule-associated protein 1B",2,2445
"IPR027322","Microtubule-associated protein 1S",2,2445
"IPR026082","ABC transporter A",1,2446
"IPR005951","Retinal-specific ATP-binding cassette transporter",2,2446
"IPR030365","ATP-binding cassette subfamily A member 1",2,2446
"IPR030366","ATP-binding cassette subfamily A member 2",2,2446
"IPR030367","ATP-binding cassette subfamily A member 5",2,2446
"IPR030368","ATP-binding cassette subfamily A member 6",2,2446
"IPR030369","ATP-binding cassette subfamily A member 7",2,2446
"IPR030370","ATP-binding cassette subfamily A member 9",2,2446
"IPR030371","ATP-binding cassette subfamily A member 12",2,2446
"IPR030372","ABC-type organic anion transporter ABCA8",2,2446
"IPR026085","Activating transcription factor 7-interacting protein",1,2447
"IPR026089","Activating transcription factor 7-interacting protein 2",2,2447
"IPR026096","Receptor-transporting protein",1,2448
"IPR026689","CXXC-type zinc finger protein 11",2,2448
"IPR026690","Receptor-transporting protein 4",2,2448
"IPR026691","Receptor-transporting protein 3",2,2448
"IPR026692","Receptor-transporting protein 1",2,2448
"IPR026099","Outer dense fibre protein 2-related",1,2449
"IPR026102","Protein BCAP",2,2449
"IPR026136","RIPOR family member 3",1,2450
"IPR033035","Rho family-interacting cell polarization regulator 2",2,2450
"IPR026139","GOLM1/CASC4 family",1,2451
"IPR026141","Cancer susceptibility candidate 4",2,2451
"IPR026143","Golgi membrane protein 1",2,2451
"IPR026170","N-lysine methyltransferase FAM173A/B",1,2452
"IPR021180","Protein lysine methyltranseferase, predicted",2,2452
"IPR026188","Lebercilin-like",1,2453
"IPR026684","Lebercilin",2,2453
"IPR026209","Wolframin family",1,2454
"IPR026208","Wolframin",2,2454
"IPR026219","Jagged/Serrate protein",1,2455
"IPR033108","Protein jagged-1",2,2455
"IPR026234","Mas-related G protein-coupled receptor family",1,2456
"IPR026221","Mas-related G protein-coupled receptor H",2,2456
"IPR026228","Mas-related G protein-coupled receptor F",2,2456
"IPR026230","Mas-related G protein-coupled receptor E",2,2456
"IPR026232","Mas-related G protein-coupled receptor D",2,2456
"IPR026233","Mas-related G protein-coupled receptor A",2,2456
"IPR027313","G protein coupled receptor 152 orphan, predicted",2,2456
"IPR027336","Mas-related G protein-coupled receptor G",2,2456
"IPR027338","Mas-related G protein-coupled receptor X1/X2",2,2456
"IPR027344","Mas-related G protein-coupled receptor X4",2,2456
"IPR028328","Mas-related G protein-coupled receptor B8",2,2456
"IPR026249","CASTOR family",1,2457
"IPR030415","Cytosolic arginine sensor for mTORC1 subunit 1",2,2457
"IPR026250","Inositol 1,4,5-trisphosphate receptor-interacting protein family",1,2458
"IPR024797","Inositol 1,4,5-trisphosphate receptor-interacting protein",2,2458
"IPR024798","Inositol 1,4,5-trisphosphate receptor-interacting protein-like 2",2,2458
"IPR024808","Inositol 1,4,5-trisphosphate receptor-interacting protein-like 1",2,2458
"IPR026253","Methionine import ATP-binding protein MetN",1,2459
"IPR012692","ABC transporter, methionine import, ATP-binding protein MetN, proteobacteria",2,2459
"IPR026259","Di-c-type haem protein, MauG/cytochrome c peroxidase",1,2460
"IPR022394","Methylamine utilisation protein, MauG",2,2460
"IPR023929","Di-heme enzyme, MXAN0977",2,2460
"IPR026269","Tat proofreading chaperone DmsD-type",1,2461
"IPR028611","Tat proofreading chaperone DmsD",2,2461
"IPR026286","Maleate isomerase/Arylmalonate decarboxylase",1,2462
"IPR014332","Ectoine utilization protein EutA",2,2462
"IPR028615","Maleate isomerase",2,2462
"IPR026289","Solute binding protein, TakP-like",1,2463
"IPR041721","Lactate-binding periplasmic protein TTHA0766",2,2463
"IPR041722","Alpha-keto acid binding periplasmic protein",2,2463
"IPR026298","Bcl-2 family",1,2464
"IPR004725","Apoptosis regulator, Bcl-2/ BclX",2,2464
"IPR013278","Apoptosis regulator, Bcl-2",3,2464
"IPR013279","Apoptosis regulator, Bcl-X",3,2464
"IPR013280","Apoptosis regulator, Bcl-W",2,2464
"IPR013281","Apoptosis regulator, Mcl-1",2,2464
"IPR013282","Bcl-2-related protein A1",2,2464
"IPR026304","Apoptosis regulator BAX",2,2464
"IPR026308","Apoptosis regulator BAK",2,2464
"IPR026309","Bcl-2-related ovarian killer protein",2,2464
"IPR026302","NEDD4-binding protein 2",1,2465
"IPR026568","NEDD4-binding protein 2-like 2",2,2465
"IPR026325","Protein of unknown function DUF932",1,2466
"IPR017686","Phage/plasmid-like protein",2,2466
"IPR026327","Methyl-coenzyme M reductase, protein C-like",1,2467
"IPR007687","Methyl-coenzyme M reductase, protein C",2,2467
"IPR011312","Uncharacterised conserved protein UCP019164, methanogenesis",2,2467
"IPR026501","Limbin/Ellis-van Creveld protein",1,2468
"IPR022076","Limbin",2,2468
"IPR026582","Ellis-van Creveld protein",2,2468
"IPR026512","RGS7BP/RGS9BP family",1,2469
"IPR026513","Regulator of G-protein signalling 9-binding protein",2,2469
"IPR026523","Paraneoplastic antigen Ma",1,2470
"IPR026525","Paraneoplastic antigen Ma2",2,2470
"IPR026527","Paraneoplastic antigen-like protein 5",2,2470
"IPR026528","Paraneoplastic antigen Ma1",2,2470
"IPR026529","Paraneoplastic antigen Ma3",2,2470
"IPR026565","Putative pyruvate, phosphate dikinase regulatory protein",1,2471
"IPR017409","Pyruvate Pi dikinase regulator, chloroplast",2,2471
"IPR026569","Ribosomal protein L28/L24",1,2472
"IPR001383","Ribosomal protein L28",2,2472
"IPR026575","Cyclic nucleotide phosphodiesterase GpdQ/CpdA-like",1,2473
"IPR046379","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",2,2473
"IPR026581","T-complex protein 10 family",1,2474
"IPR033068","Centromere protein J",2,2474
"IPR026586","Type 2 tetrahydrodipicolinate N-succinyltransferase family",1,2475
"IPR019875","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase, actinobacteria",2,2475
"IPR019876","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase, gammaproteobacteria",2,2475
"IPR026607","DMRT family",1,2476
"IPR022114","Doublesex- and mab-3-related transcription factor  1-like",2,2476
"IPR026610","3'-RNA ribose 2'-O-methyltransferase, Hen1",1,2477
"IPR024026","3'-RNA ribose 2'-O-methyltransferase, Hen1, bacterial",2,2477
"IPR026642","Glucocorticoid-induced transcript 1/FAM117",1,2478
"IPR026639","Glucocorticoid-induced transcript 1 protein",2,2478
"IPR026641","Protein FAM117B",2,2478
"IPR026657","Proline/serine-rich coiled-coil protein 1/G2 and S phase-expressed protein 1",1,2479
"IPR026658","Proline/serine-rich coiled-coil protein 1",2,2479
"IPR026659","G2 and S phase-expressed protein 1",2,2479
"IPR026664","Stereocilin-related",1,2480
"IPR010335","Mesothelin",2,2480
"IPR026672","Mesothelin-like protein",3,2480
"IPR026061","Stereocilin",2,2480
"IPR026663","Otoancorin",2,2480
"IPR026671","Phostensin/Taperin",1,2481
"IPR033359","Taperin",2,2481
"IPR026699","Exosome complex RNA-binding protein 1/RRP40/RRP4",1,2482
"IPR023474","Exosome complex component Rrp4",2,2482
"IPR026722","Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 1/2",1,2483
"IPR026723","Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2",2,2483
"IPR026724","Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 1",2,2483
"IPR026739","AP complex subunit beta",1,2484
"IPR016342","AP-1/2/4 complex subunit beta",2,2484
"IPR026740","AP-3 complex subunit beta",2,2484
"IPR026741","Protein strawberry notch",1,2485
"IPR030410","Protein strawberry notch homologue 2",2,2485
"IPR026752","Cavin family",1,2486
"IPR033297","Caveolae-associated protein 1",2,2486
"IPR033298","Caveolae-associated protein 2",2,2486
"IPR033299","Caveolae-associated protein 4",2,2486
"IPR033300","Caveolae-associated protein 3",2,2486
"IPR026780","Proline-rich nuclear receptor coactivator 1/2",1,2487
"IPR026781","Proline-rich nuclear receptor coactivator 2",2,2487
"IPR026784","Constitutive coactivator of PPAR-gamma",1,2488
"IPR026785","Constitutive coactivator of PPAR-gamma-like protein 2",2,2488
"IPR026791","Dedicator of cytokinesis",1,2489
"IPR026796","Dedicator of cytokinesis 9",2,2489
"IPR026799","Dedicator of cytokinesis protein 2",2,2489
"IPR026800","Dedicator of cytokinesis 3",2,2489
"IPR030717","Dedicator of cytokinesis protein 5",2,2489
"IPR037014","Dedicator of cytokinesis 4",2,2489
"IPR026818","Adenomatous polyposis coli (APC)  family",1,2490
"IPR026836","Adenomatous polyposis coli",2,2490
"IPR026837","Adenomatous polyposis coli 2",2,2490
"IPR026845","Neurexophilin/NXPE",1,2491
"IPR010450","Neurexophilin",2,2491
"IPR026847","Vacuolar protein sorting-associated protein 13",1,2492
"IPR017148","Vacuolar protein sorting-associated protein 13, fungi",2,2492
"IPR026849","Autophagy-related protein 2",1,2493
"IPR026886","Autophagy-related protein 2, fungi/plants",2,2493
"IPR026856","Sialidase family",1,2494
"IPR026944","Sialidase-3",2,2494
"IPR026945","Sialidase-2",2,2494
"IPR026946","Sialidase-4",2,2494
"IPR026869","Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase EgtC-like",1,2495
"IPR017808","Ergothioneine biosynthesis protein EgtC",2,2495
"IPR032889","Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase, Actinobacteria",3,2495
"IPR026898","Intramembrane metalloprotease PrsW",1,2496
"IPR023596","Peptidase PrsW, archaeal/bacterial",2,2496
"IPR026971","Condensin subunit 1/Condensin-2 complex subunit D3",1,2497
"IPR007673","Condensin subunit 1",2,2497
"IPR012371","Condensin-2 complex subunit D3",2,2497
"IPR026983","Dynein heavy chain",1,2498
"IPR026815","Cytoplasmic dynein 2 heavy chain 1",2,2498
"IPR026975","Dynein heavy chain 1, axonemal",2,2498
"IPR030443","Dynein axonemal heavy chain 9-like",2,2498
"IPR027005","Glycosyltransferase 39-like",1,2499
"IPR027004","Dolichyl-phosphate-mannose-protein mannosyltransferase 1/5",2,2499
"IPR027007","C2 DOCK-type domain",1,2500
"IPR037808","Dedicator of cytokinesis C, C2 domain",2,2500
"IPR037809","Dedicator of cytokinesis D, C2 domain",2,2500
"IPR037811","Dedicator of cytokinesis B, C2 domain",2,2500
"IPR027008","Teashirt family",1,2501
"IPR026807","Protein tiptop/teashirt",2,2501
"IPR026808","Teashirt  homologue 1",2,2501
"IPR026810","Teashirt homologue 3",2,2501
"IPR027010","Teashirt homologue 2",2,2501
"IPR027031","Glycyl-tRNA synthetase/DNA polymerase subunit gamma-2",1,2502
"IPR002315","Glycyl-tRNA synthetase",2,2502
"IPR022960","Glycine-tRNA ligase, archaeal",3,2502
"IPR022961","Glycine-tRNA ligase, bacterial",3,2502
"IPR027030","DNA polymerase subunit gamma-2, mitochondrial",2,2502
"IPR027040","Proteasome subunit Rpn10",1,2503
"IPR014624","Predicted 26S proteasome regulatory complex, non-ATPase subcomplex, subunit s5a, Plasmodium",2,2503
"IPR027065","Lon protease",1,2504
"IPR004663","Lon protease, archaeal",2,2504
"IPR004815","Lon protease, bacterial/eukaryotic-type",2,2504
"IPR027501","Lon protease homologue 2, peroxisomal",3,2504
"IPR027503","Lon protease homologue, chloroplastic/mitochondrial",3,2504
"IPR027543","Lon protease, bacterial",3,2504
"IPR014251","Sporulation protease LonB",2,2504
"IPR027073","5'-3' exoribonuclease",1,2505
"IPR016494","5'-3' exoribonuclease 1",2,2505
"IPR017151","5'-3' exoribonuclease type 2",2,2505
"IPR027080","Protein Unc-13",1,2506
"IPR027082","Protein Unc-13 homologue A",2,2506
"IPR027087","Protein Unc-13 homologue C",2,2506
"IPR027084","Protein kinase Mps1 family",1,2507
"IPR016242","Serine/threonine-protein kinase Mps1",2,2507
"IPR027094","Mitofusin family",1,2508
"IPR027088","Mitofusin-1",2,2508
"IPR027089","Mitofusin-2",2,2508
"IPR027098","Sodium channel subunit beta-1/beta-3",1,2509
"IPR027096","Sodium channel subunit beta-3",2,2509
"IPR044568","Sodium channel subunit beta-1",2,2509
"IPR027107","Tuberin/Ral GTPase-activating protein subunit alpha",1,2510
"IPR003913","Tuberin",2,2510
"IPR027141","Like-Sm (LSM) domain containing protein, LSm4/SmD1/SmD3",1,2511
"IPR034099","Small nuclear ribonucleoprotein Sm D3",2,2511
"IPR027231","Semaphorin",1,2512
"IPR015512","Semaphorin 4F",2,2512
"IPR015513","Semaphorin 3E",2,2512
"IPR015514","Semaphorin 6C",2,2512
"IPR027238","RuvB-like",1,2513
"IPR037938","RuvB-like helicase 1",2,2513
"IPR037942","RuvB-like helicase 2",2,2513
"IPR027246","Eukaryotic porin/Tom40",1,2514
"IPR001925","Porin, eukaryotic type",2,2514
"IPR030270","Voltage-dependent anion-selective channel protein 1",3,2514
"IPR030271","Voltage-dependent anion-selective channel protein 3",3,2514
"IPR030277","Voltage-dependent anion-selective channel protein 2",3,2514
"IPR037930","Tom40",2,2514
"IPR005686","Mitochondrial import receptor subunit Tom40, fungi",3,2514
"IPR027256","P-type ATPase, subfamily IB",1,2515
"IPR000579","Cation-transporting P-type ATPase A/B",2,2515
"IPR027277","Nicotinate-nucleotide pyrophosphorylase/Putative pyrophosphorylase ModD",1,2516
"IPR004393","Nicotinate-nucleotide pyrophosphorylase",2,2516
"IPR006242","Putative pyrophosphorylase ModD",2,2516
"IPR027278","1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase",1,2517
"IPR005965","1-aminocyclopropane-1-carboxylate deaminase",2,2517
"IPR020601","1-aminocyclopropane-1-carboxylate deaminase, bacterial",3,2517
"IPR005966","D-cysteine desulfhydrase",2,2517
"IPR023702","D-cysteine desulphhydrase, bacterial",3,2517
"IPR027328","Microtubule-associated protein RP/EB",1,2518
"IPR027735","EB2, vertebrate",2,2518
"IPR027738","EB3",2,2518
"IPR027739","EB1, Metazoa",2,2518
"IPR027352","Nonstructural protein 13, zinc-binding domain, coronavirus-like",1,2519
"IPR044336","SF1 helicase, zinc-binding domain, tornidovirus",2,2519
"IPR027370","RING-type zinc-finger, LisH dimerisation motif",1,2520
"IPR042667","E3 ubiquitin-protein ligase TRIM63, RING finger, HC subclass",2,2520
"IPR042716","E3 ubiquitin-protein ligase RNF114, RING finger, HC subclass",2,2520
"IPR042752","TRIM54, RING finger, HC subclass",2,2520
"IPR027385","Outer membrane protein beta-barrel domain",1,2521
"IPR030820","Outer membrane beta-barrel protein, Proteobacteria",2,2521
"IPR027498","Ribosomal protein S2, eukaryotic",1,2522
"IPR027504","40S ribosomal protein SA",2,2522
"IPR027534","Ribosomal protein L12/P1/P2 family",1,2523
"IPR001859","Trypanosoma cruzi ribosomal protein P2-like",2,2523
"IPR022295","Ribosomal protein L12, archaea",2,2523
"IPR044076","Ribosomal protein P2",2,2523
"IPR027555","tRNA (Mo5U34)-methyltransferase-like",1,2524
"IPR010017","tRNA U34 carboxymethyltransferase",2,2524
"IPR027554","Methyltransferase, Rta_06860 family",2,2524
"IPR027640","Kinesin-like protein",1,2525
"IPR026986","Kinesin-like protein KIF22  (Kid)",2,2525
"IPR027326","Kinesin-like protein KIF20A",2,2525
"IPR028763","Kinesin-like protein KIF12",2,2525
"IPR028828","Kinesin-like protein KIF20B",2,2525
"IPR032923","Kinesin-like protein KIF13A",2,2525
"IPR033291","Kinesin-like protein, plants",2,2525
"IPR027681","I-BAR domain containing protein IRSp53/IRTKS/Pinkbar",1,2526
"IPR030060","I-BAR domain containing protein IRTKS",2,2526
"IPR030126","I-BAR domain containing protein Pinkbar",2,2526
"IPR030128","I-BAR domain containing protein IRSp53",2,2526
"IPR027685","Shroom family",1,2527
"IPR027686","Shroom2",2,2527
"IPR027687","Shroom4",2,2527
"IPR030493","Protein Shroom",2,2527
"IPR030494","Shroom3",2,2527
"IPR027707","Troponin T",1,2528
"IPR027708","Troponin T, fast skeletal muscle",2,2528
"IPR027725","Heat shock transcription factor family",1,2529
"IPR014402","Transcription factor, Skn7-like",2,2529
"IPR027712","Heat shock factor protein 2",2,2529
"IPR027718","Transcription factor Skn7",2,2529
"IPR027722","Flocculation suppression protein",2,2529
"IPR027729","Heat shock factor protein 3",2,2529
"IPR027730","Heat shock transcription factor, Y-linked",2,2529
"IPR027736","Heat shock factor protein 5",2,2529
"IPR027790","S-adenosylmethionine synthase",1,2530
"IPR002795","S-adenosylmethionine synthetase, archaea",2,2530
"IPR027833","Domain of unknown function DUF4525",1,2531
"IPR042759","Coiled-coil domain-containing protein 126",2,2531
"IPR027895","Protein of unknown function DUF4533",1,2532
"IPR040004","Single-pass membrane and coiled-coil domain-containing protein 3",2,2532
"IPR028096","EfeO-type cupredoxin-like domain",1,2533
"IPR041716","Uncharacterized cupredoxin-like protein, Cyanobacteria-type",2,2533
"IPR028118","Chibby family",1,2534
"IPR026655","Spermatid-associated protein",2,2534
"IPR028119","Snapin/Pallidin/Snn1",1,2535
"IPR017242","BLOC-1 complex, pallidin subunit",2,2535
"IPR017246","Snapin",2,2535
"IPR028131","Tubulinyl-Tyr carboxypeptidase",1,2536
"IPR028132","Tubulinyl-Tyr carboxypeptidase 1",2,2536
"IPR028143","GET complex subunit Get2/sif1",1,2537
"IPR014802","Golgi to ER traffic protein 2",2,2537
"IPR028197","Syntaphilin/Syntabulin",1,2538
"IPR026196","Syntaphilin",2,2538
"IPR026198","Syntabulin",2,2538
"IPR028265","TTDN1/Protein SICKLE",1,2539
"IPR026618","M-phase-specific PLK1-interacting protein-like,  vertebrate",2,2539
"IPR039292","Protein SICKLE",2,2539
"IPR028309","Retinoblastoma protein family",1,2540
"IPR015652","Retinoblastoma-related protein",2,2540
"IPR028308","Retinoblastoma-like protein 2",2,2540
"IPR028310","Retinoblastoma-like protein 1",2,2540
"IPR028325","Voltage-gated potassium channel",1,2541
"IPR003937","Potassium channel, voltage dependent, KCNQ",2,2541
"IPR003947","Potassium channel, voltage dependent, KCNQ2",3,2541
"IPR003948","Potassium channel, voltage dependent, KCNQ3",3,2541
"IPR005827","Potassium channel, voltage dependent, KCNQ1",3,2541
"IPR015573","Potassium channel, voltage dependent, KCNQ4",3,2541
"IPR043238","Potassium voltage-gated channel subfamily KQT member 5",3,2541
"IPR003968","Potassium channel, voltage dependent, Kv",2,2541
"IPR003969","Potassium channel, voltage dependent, Kv6",3,2541
"IPR003970","Potassium channel, voltage dependent, Kv8.1",3,2541
"IPR003971","Potassium channel, voltage dependent, Kv9",3,2541
"IPR003972","Potassium channel, voltage dependent, Kv1",3,2541
"IPR004048","Potassium channel, voltage dependent, Kv1.1",4,2541
"IPR004049","Potassium channel, voltage dependent, Kv1.2",4,2541
"IPR004050","Potassium channel, voltage dependent, Kv1.3",4,2541
"IPR004052","Potassium channel, voltage dependent, Kv1.5",4,2541
"IPR004053","Potassium voltage-gated channel subfamily A member 6",4,2541
"IPR020467","Potassium channel, voltage dependent, Kv1.4",4,2541
"IPR003973","Potassium channel, voltage dependent, Kv2",3,2541
"IPR004350","Potassium channel, voltage dependent, Kv2.1",4,2541
"IPR005826","Potassium channel, voltage dependent, Kv2.2",4,2541
"IPR003974","Potassium channel, voltage dependent, Kv3",3,2541
"IPR005403","Potassium channel, voltage dependent, Kv3.1",4,2541
"IPR005404","Potassium channel, voltage dependent, Kv3.3",4,2541
"IPR005405","Potassium channel, voltage dependent, Kv3.4",4,2541
"IPR015572","Potassium channel, voltage dependent, Shaw, invertebrate",4,2541
"IPR003975","Potassium channel, voltage dependent, Kv4",3,2541
"IPR004054","Potassium channel, voltage dependent, Kv4.1",4,2541
"IPR004055","Potassium channel, voltage dependent, Kv4.2",4,2541
"IPR004056","Potassium channel, voltage dependent, Kv4.3",4,2541
"IPR028333","Ribosomal protein S17, archaeal/eukaryotic",1,2542
"IPR019978","Ribosomal protein S17, archaeal",2,2542
"IPR028346","HAUS augmin-like complex subunit 2",1,2543
"IPR026242","HAUS augmin-like complex subunit 2, metazoa",2,2543
"IPR028359","UDP-N-acetyl-D-mannosamine/glucosamine dehydrogenase",1,2544
"IPR032891","UDP-N-acetyl-D-mannosamine dehydrogenase WecC",2,2544
"IPR028364","Ribosomal protein L1/ribosomal biogenesis protein",1,2545
"IPR002143","Ribosomal protein L1",2,2545
"IPR005878","Ribosomal protein L1, bacterial-type",3,2545
"IPR005879","Ribosomal protein L1, mitochondrial",3,2545
"IPR023669","Ribosomal protein L1, archaea",3,2545
"IPR028365","Proteasome-interacting protein Cic1, fungi",2,2545
"IPR028389","Protection of telomeres protein 1",1,2546
"IPR003415","Telomere-binding protein, alpha subunit, Spirotrichea",2,2546
"IPR028422","GREB1",1,2547
"IPR024840","GREB1-like",2,2547
"IPR028426","Huntingtin family",1,2548
"IPR000091","Huntingtin",2,2548
"IPR028435","Plakophilin/Delta catenin",1,2549
"IPR028432","Plakophilin-1",2,2549
"IPR028434","Plakophilin-3",2,2549
"IPR028439","Catenin delta-1",2,2549
"IPR028443","Plakophilin-4",2,2549
"IPR028444","Armadillo repeat protein deleted in velo-cardio-facial syndrome",2,2549
"IPR028446","Juxtamembrane domain-associated catenin",2,2549
"IPR028457","ABI family",1,2550
"IPR028455","ABI gene family member 3",2,2550
"IPR028456","Abl interactor 1",2,2550
"IPR036993","ABL interactor 2",2,2550
"IPR028460","Tyramine beta-hydroxylase/Dopamine beta-hydroxylase",1,2551
"IPR028463","DBH-like monooxygenase protein 1",2,2551
"IPR028464","DBH-like monooxygenase protein 2",2,2551
"IPR028472","Eyes absent family",1,2552
"IPR028471","Eyes absent homologue 1",2,2552
"IPR028473","Eyes absent homologue 2",2,2552
"IPR028478","Eyes absent homologue 4",2,2552
"IPR028479","Eyes absent homologue 3",2,2552
"IPR028565","Mu homology domain",1,2553
"IPR018808","Muniscin C-terminal",2,2553
"IPR037984","SGIP1, mu-homology domain",3,2553
"IPR043512","Mu2, C-terminal domain",2,2553
"IPR028586","Adenylate kinase 3/4, mitochondrial",1,2554
"IPR028585","Adenylate kinase 4, mitochondrial",2,2554
"IPR028596","Katanin p60 subunit A1",1,2555
"IPR028594","Katanin p60 subunit A-like 1, chordates",2,2555
"IPR028609","Alanine dehydrogenase, archaeal-type",1,2556
"IPR012742","Alanine dehydrogenase, Archaeoglobus-type",2,2556
"IPR028612","DNA topoisomerase I, type IA",1,2557
"IPR005733","DNA topoisomerase I, bacterial-type",2,2557
"IPR005739","DNA topoisomerase I, archeal-type",2,2557
"IPR028624","Transcription elongation factor GreA/GreB",1,2558
"IPR006358","Transcription elongation factor GreB",2,2558
"IPR006359","Transcription elongation factor GreA",2,2558
"IPR028651","ING family",1,2559
"IPR028638","Inhibitor of growth protein 4/5",2,2559
"IPR028639","Inhibitor of growth protein 2",2,2559
"IPR028643","Inhibitor of growth protein 1",2,2559
"IPR038004","Inhibitor of growth protein 3",2,2559
"IPR028846","Recoverin family",1,2560
"IPR015756","Guanylate cyclase activating protein 2",2,2560
"IPR029533","Visinin-like protein 1",2,2560
"IPR029534","Visinin-like protein 2",2,2560
"IPR032992","Guanylyl cyclase-activating protein 3",2,2560
"IPR033022","Guanylyl cyclase-activating protein 1",2,2560
"IPR028877","50S ribosomal protein L18Ae/60S ribosomal protein L20 and L18a",1,2561
"IPR021138","60S ribosomal protein L18a/ L20, eukaryotes",2,2561
"IPR028889","Ubiquitin specific protease domain",1,2562
